detector_a_name,detector_b_name,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp,data_dir,estimation_label
2,9,H,H,72,0,2025-05-28--11h-38m-52s-990460,2025-05-28--11h-38m-37s,C
2,12,H,H,72,0,2025-05-28--11h-38m-52s-990460,2025-05-28--11h-38m-37s,C
2,11,H,H,72,0,2025-05-28--11h-38m-52s-990460,2025-05-28--11h-38m-37s,C
2,10,H,H,72,0,2025-05-28--11h-38m-52s-990460,2025-05-28--11h-38m-37s,C
2,4,H,H,72,0,2025-05-28--11h-38m-52s-990460,2025-05-28--11h-38m-37s,SB
2,7,H,H,72,0,2025-05-28--11h-38m-52s-990460,2025-05-28--11h-38m-37s,DB_V
9,12,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,DB_H
9,11,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,SB
9,10,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,SB
11,12,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,SB
10,12,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,SB
10,11,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,DB_V
1,9,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
1,12,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
1,11,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
1,10,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
1,4,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,DB_H
1,7,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,SB
1,2,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,SB
4,9,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
4,12,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
4,11,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
4,10,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
4,7,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,SB
7,9,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
7,12,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
7,11,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
7,10,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
2,9,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
2,12,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
2,11,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
2,10,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,C
2,4,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,SB
2,7,H,H,73,0,2025-05-28--11h-38m-53s-010901,2025-05-28--11h-38m-37s,DB_V
9,12,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,DB_H
9,11,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,SB
9,10,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,SB
11,12,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,SB
10,12,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,SB
10,11,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,DB_V
1,9,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
1,12,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
1,11,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
1,10,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
1,4,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,DB_H
1,7,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,SB
1,2,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,SB
4,9,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
4,12,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
4,11,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
4,10,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
4,7,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,SB
7,9,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
7,12,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
7,11,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
7,10,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
2,9,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
2,12,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
2,11,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
2,10,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,C
2,4,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,SB
2,7,H,H,74,0,2025-05-28--11h-38m-53s-031611,2025-05-28--11h-38m-37s,DB_V
9,12,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,DB_H
9,11,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,SB
9,10,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,SB
11,12,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,SB
10,12,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,SB
10,11,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,DB_V
1,9,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
1,12,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
1,11,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
1,10,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
1,4,H,H,75,1,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,DB_H
1,7,H,H,75,1,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,SB
1,2,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,SB
4,9,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
4,12,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
4,11,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
4,10,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
4,7,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,SB
7,9,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
7,12,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
7,11,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
7,10,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
2,9,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
2,12,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
2,11,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
2,10,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,C
2,4,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,SB
2,7,H,H,75,0,2025-05-28--11h-38m-53s-053253,2025-05-28--11h-38m-37s,DB_V
9,12,H,H,76,1,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,DB_H
9,11,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,SB
9,10,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,SB
11,12,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,SB
10,12,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,SB
10,11,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,DB_V
1,9,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
1,12,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
1,11,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
1,10,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
1,4,H,H,76,2,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,DB_H
1,7,H,H,76,1,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,SB
1,2,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,SB
4,9,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
4,12,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
4,11,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
4,10,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
4,7,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,SB
7,9,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
7,12,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
7,11,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
7,10,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
2,9,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
2,12,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
2,11,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
2,10,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,C
2,4,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,SB
2,7,H,H,76,0,2025-05-28--11h-38m-53s-075916,2025-05-28--11h-38m-37s,DB_V
9,12,H,H,77,2,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,DB_H
9,11,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,SB
9,10,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,SB
11,12,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,SB
10,12,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,SB
10,11,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,DB_V
1,9,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
1,12,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
1,11,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
1,10,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
1,4,H,H,77,1,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,DB_H
1,7,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,SB
1,2,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,SB
4,9,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
4,12,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
4,11,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
4,10,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
4,7,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,SB
7,9,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
7,12,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
7,11,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
7,10,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
2,9,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
2,12,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
2,11,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
2,10,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,C
2,4,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,SB
2,7,H,H,77,0,2025-05-28--11h-38m-53s-095890,2025-05-28--11h-38m-37s,DB_V
9,12,H,H,78,1,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,DB_H
9,11,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,SB
9,10,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,SB
11,12,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,SB
10,12,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,SB
10,11,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,DB_V
1,9,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
1,12,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
1,11,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
1,10,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
1,4,H,H,78,1,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,DB_H
1,7,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,SB
1,2,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,SB
4,9,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
4,12,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
4,11,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
4,10,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
4,7,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,SB
7,9,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
7,12,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
7,11,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
7,10,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
2,9,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
2,12,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
2,11,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
2,10,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,C
2,4,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,SB
2,7,H,H,78,0,2025-05-28--11h-38m-53s-116476,2025-05-28--11h-38m-37s,DB_V
9,12,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,DB_H
9,11,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,SB
9,10,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,SB
11,12,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,SB
10,12,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,SB
10,11,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,DB_V
1,9,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
1,12,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
1,11,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
1,10,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
1,4,H,H,79,1,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,DB_H
1,7,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,SB
1,2,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,SB
4,9,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
4,12,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
4,11,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
4,10,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
4,7,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,SB
7,9,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
7,12,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
7,11,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
7,10,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
2,9,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
2,12,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
2,11,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
2,10,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,C
2,4,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,SB
2,7,H,H,79,0,2025-05-28--11h-38m-53s-135957,2025-05-28--11h-38m-37s,DB_V
9,12,H,H,80,1,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,DB_H
9,11,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,SB
9,10,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,SB
11,12,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,SB
10,12,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,SB
10,11,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,DB_V
1,9,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
1,12,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
1,11,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
1,10,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
1,4,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,DB_H
1,7,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,SB
1,2,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,SB
4,9,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
4,12,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
4,11,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
4,10,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
4,7,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,SB
7,9,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
7,12,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
7,11,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
7,10,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
2,9,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
2,12,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
2,11,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
2,10,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,C
2,4,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,SB
2,7,H,H,80,0,2025-05-28--11h-38m-53s-156126,2025-05-28--11h-38m-37s,DB_V
9,12,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,DB_H
9,11,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,SB
9,10,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,SB
11,12,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,SB
10,12,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,SB
10,11,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,DB_V
1,9,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
1,12,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
1,11,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
1,10,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
1,4,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,DB_H
1,7,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,SB
1,2,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,SB
4,9,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
4,12,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
4,11,H,H,81,1,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
4,10,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
4,7,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,SB
7,9,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
7,12,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
7,11,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
7,10,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
2,9,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
2,12,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
2,11,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
2,10,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,C
2,4,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,SB
2,7,H,H,81,0,2025-05-28--11h-38m-53s-176115,2025-05-28--11h-38m-37s,DB_V
9,12,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,DB_H
9,11,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,SB
9,10,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,SB
11,12,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,SB
10,12,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,SB
10,11,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,DB_V
1,9,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,C
1,12,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,C
1,11,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,C
1,10,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,C
1,4,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,DB_H
1,7,H,H,82,1,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,SB
1,2,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,SB
4,9,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,C
4,12,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,C
4,11,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,C
4,10,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,C
4,7,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,SB
7,9,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,C
7,12,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,C
7,11,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,C
7,10,H,H,82,0,2025-05-28--11h-38m-53s-196512,2025-05-28--11h-38m-37s,C
