detector_a_name,detector_b_name,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp,tomography_setting_t,tomography_setting_r
4,9,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
4,12,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
4,11,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
4,10,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
4,7,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
7,9,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
7,12,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
7,11,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
7,10,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
2,9,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
2,12,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
2,11,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
2,10,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
2,4,,,317,0,2025-05-28--14h-28m-05s-485251,H,H
2,7,,,317,1,2025-05-28--14h-28m-05s-485251,H,H
9,12,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
9,11,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
9,10,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
11,12,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
10,12,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
10,11,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
1,9,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
1,12,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
1,11,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
1,10,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
1,4,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
1,7,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
1,2,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
4,9,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
4,12,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
4,11,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
4,10,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
4,7,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
7,9,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
7,12,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
7,11,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
7,10,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
2,9,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
2,12,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
2,11,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
2,10,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
2,4,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
2,7,,,318,0,2025-05-28--14h-28m-05s-510990,H,H
9,12,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
9,11,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
9,10,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
11,12,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
10,12,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
10,11,,,319,1,2025-05-28--14h-28m-05s-537929,H,H
1,9,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
1,12,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
1,11,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
1,10,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
1,4,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
1,7,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
1,2,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
4,9,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
4,12,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
4,11,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
4,10,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
4,7,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
7,9,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
7,12,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
7,11,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
7,10,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
2,9,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
2,12,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
2,11,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
2,10,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
2,4,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
2,7,,,319,0,2025-05-28--14h-28m-05s-537929,H,H
9,12,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
9,11,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
9,10,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
11,12,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
10,12,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
10,11,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
1,9,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
1,12,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
1,11,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
1,10,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
1,4,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
1,7,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
1,2,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
4,9,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
4,12,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
4,11,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
4,10,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
4,7,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
7,9,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
7,12,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
7,11,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
7,10,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
2,9,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
2,12,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
2,11,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
2,10,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
2,4,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
2,7,,,320,0,2025-05-28--14h-28m-05s-564307,H,H
9,12,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
9,11,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
9,10,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
11,12,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
10,12,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
10,11,,,321,1,2025-05-28--14h-28m-05s-590416,H,H
1,9,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
1,12,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
1,11,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
1,10,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
1,4,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
1,7,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
1,2,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
4,9,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
4,12,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
4,11,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
4,10,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
4,7,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
7,9,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
7,12,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
7,11,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
7,10,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
2,9,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
2,12,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
2,11,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
2,10,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
2,4,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
2,7,,,321,0,2025-05-28--14h-28m-05s-590416,H,H
9,12,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
9,11,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
9,10,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
11,12,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
10,12,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
10,11,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
1,9,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
1,12,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
1,11,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
1,10,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
1,4,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
1,7,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
1,2,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
4,9,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
4,12,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
4,11,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
4,10,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
4,7,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
7,9,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
7,12,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
7,11,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
7,10,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
2,9,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
2,12,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
2,11,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
2,10,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
2,4,,,322,0,2025-05-28--14h-28m-05s-617346,H,H
2,7,,,322,1,2025-05-28--14h-28m-05s-617346,H,H
9,12,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
9,11,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
9,10,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
11,12,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
10,12,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
10,11,,,324,3,2025-05-28--14h-28m-05s-666225,H,H
1,9,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
1,12,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
1,11,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
1,10,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
1,4,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
1,7,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
1,2,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
4,9,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
4,12,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
4,11,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
4,10,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
4,7,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
7,9,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
7,12,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
7,11,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
7,10,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
2,9,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
2,12,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
2,11,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
2,10,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
2,4,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
2,7,,,324,0,2025-05-28--14h-28m-05s-666225,H,H
9,12,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
9,11,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
9,10,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
11,12,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
10,12,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
10,11,,,325,2,2025-05-28--14h-28m-05s-693571,H,H
1,9,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
1,12,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
1,11,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
1,10,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
1,4,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
1,7,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
1,2,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
4,9,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
4,12,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
4,11,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
4,10,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
4,7,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
7,9,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
7,12,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
7,11,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
7,10,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
2,9,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
2,12,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
2,11,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
2,10,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
2,4,,,325,0,2025-05-28--14h-28m-05s-693571,H,H
2,7,,,325,1,2025-05-28--14h-28m-05s-693571,H,H
9,12,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
9,11,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
9,10,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
11,12,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
10,12,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
10,11,,,326,1,2025-05-28--14h-28m-05s-721238,H,H
1,9,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
1,12,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
1,11,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
1,10,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
1,4,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
1,7,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
1,2,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
4,9,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
4,12,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
4,11,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
4,10,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
4,7,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
7,9,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
7,12,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
7,11,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
7,10,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
2,9,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
2,12,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
2,11,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
2,10,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
2,4,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
2,7,,,326,0,2025-05-28--14h-28m-05s-721238,H,H
9,12,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
9,11,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
9,10,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
11,12,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
10,12,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
10,11,,,327,1,2025-05-28--14h-28m-05s-745752,H,H
1,9,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
1,12,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
1,11,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
1,10,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
1,4,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
1,7,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
1,2,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
4,9,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
4,12,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
4,11,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
4,10,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
4,7,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
7,9,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
7,12,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
7,11,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
7,10,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
2,9,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
2,12,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
2,11,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
2,10,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
2,4,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
2,7,,,327,0,2025-05-28--14h-28m-05s-745752,H,H
9,12,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
9,11,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
9,10,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
11,12,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
10,12,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
10,11,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
1,9,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
1,12,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
1,11,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
1,10,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
1,4,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
1,7,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
1,2,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
4,9,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
4,12,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
4,11,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
4,10,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
4,7,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
7,9,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
7,12,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
7,11,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
7,10,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
2,9,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
2,12,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
2,11,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
2,10,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
2,4,,,328,0,2025-05-28--14h-28m-05s-769673,H,H
2,7,,,328,1,2025-05-28--14h-28m-05s-769673,H,H
9,12,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
9,11,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
9,10,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
11,12,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
10,12,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
10,11,,,329,1,2025-05-28--14h-28m-05s-796112,H,H
1,9,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
1,12,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
1,11,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
1,10,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
1,4,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
1,7,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
1,2,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
4,9,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
4,12,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
4,11,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
4,10,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
4,7,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
7,9,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
7,12,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
7,11,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
7,10,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
2,9,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
2,12,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
2,11,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
2,10,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
2,4,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
2,7,,,329,0,2025-05-28--14h-28m-05s-796112,H,H
9,12,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
9,11,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
9,10,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
11,12,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
10,12,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
10,11,,,331,2,2025-05-28--14h-28m-05s-848876,H,H
1,9,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
1,12,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
1,11,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
1,10,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
1,4,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
1,7,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
1,2,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
4,9,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
4,12,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
4,11,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
4,10,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
4,7,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
7,9,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
7,12,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
7,11,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
7,10,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
2,9,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
2,12,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
2,11,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
2,10,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
2,4,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
2,7,,,331,0,2025-05-28--14h-28m-05s-848876,H,H
9,12,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
9,11,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
9,10,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
11,12,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
10,12,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
10,11,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
1,9,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
1,12,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
1,11,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
1,10,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
1,4,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
1,7,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
1,2,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
4,9,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
4,12,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
4,11,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
4,10,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
4,7,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
7,9,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
7,12,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
7,11,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
7,10,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
2,9,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
2,12,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
2,11,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
2,10,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
2,4,,,332,0,2025-05-28--14h-28m-05s-874073,H,H
2,7,,,332,1,2025-05-28--14h-28m-05s-874073,H,H
9,12,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
9,11,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
9,10,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
11,12,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
10,12,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
10,11,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
1,9,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
1,12,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
1,11,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
1,10,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
1,4,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
1,7,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
1,2,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
4,9,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
4,12,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
4,11,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
4,10,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
4,7,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
7,9,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
7,12,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
7,11,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
7,10,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
2,9,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
2,12,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
2,11,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
2,10,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
2,4,,,333,0,2025-05-28--14h-28m-05s-903407,H,H
2,7,,,333,2,2025-05-28--14h-28m-05s-903407,H,H
9,12,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
9,11,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
9,10,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
11,12,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
10,12,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
10,11,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
1,9,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
1,12,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
1,11,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
1,10,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
1,4,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
1,7,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
1,2,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
4,9,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
4,12,,,334,0,2025-05-28--14h-28m-05s-930683,H,H
