detector_a_name,detector_b_name,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp,tomography_setting_t,tomography_setting_r
7,12,,,187,0,2025-05-28--14h-10m-05s-374702,V,H
7,11,,,187,0,2025-05-28--14h-10m-05s-374702,V,H
7,10,,,187,0,2025-05-28--14h-10m-05s-374702,V,H
2,9,,,187,0,2025-05-28--14h-10m-05s-374702,V,H
2,12,,,187,0,2025-05-28--14h-10m-05s-374702,V,H
2,11,,,187,0,2025-05-28--14h-10m-05s-374702,V,H
2,10,,,187,0,2025-05-28--14h-10m-05s-374702,V,H
2,4,,,187,0,2025-05-28--14h-10m-05s-374702,V,H
2,7,,,187,0,2025-05-28--14h-10m-05s-374702,V,H
9,12,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
9,11,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
9,10,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
11,12,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
10,12,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
10,11,,,188,1,2025-05-28--14h-10m-05s-428780,V,H
1,9,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
1,12,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
1,11,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
1,10,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
1,4,,,188,2,2025-05-28--14h-10m-05s-428780,V,H
1,7,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
1,2,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
4,9,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
4,12,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
4,11,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
4,10,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
4,7,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
7,9,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
7,12,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
7,11,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
7,10,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
2,9,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
2,12,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
2,11,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
2,10,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
2,4,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
2,7,,,188,0,2025-05-28--14h-10m-05s-428780,V,H
9,12,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
9,11,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
9,10,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
11,12,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
10,12,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
10,11,,,189,1,2025-05-28--14h-10m-05s-485004,V,H
1,9,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
1,12,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
1,11,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
1,10,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
1,4,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
1,7,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
1,2,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
4,9,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
4,12,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
4,11,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
4,10,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
4,7,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
7,9,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
7,12,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
7,11,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
7,10,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
2,9,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
2,12,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
2,11,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
2,10,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
2,4,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
2,7,,,189,0,2025-05-28--14h-10m-05s-485004,V,H
9,12,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
9,11,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
9,10,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
11,12,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
10,12,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
10,11,,,190,1,2025-05-28--14h-10m-05s-541777,V,H
1,9,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
1,12,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
1,11,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
1,10,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
1,4,,,190,2,2025-05-28--14h-10m-05s-541777,V,H
1,7,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
1,2,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
4,9,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
4,12,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
4,11,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
4,10,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
4,7,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
7,9,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
7,12,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
7,11,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
7,10,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
2,9,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
2,12,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
2,11,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
2,10,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
2,4,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
2,7,,,190,0,2025-05-28--14h-10m-05s-541777,V,H
9,12,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
9,11,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
9,10,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
11,12,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
10,12,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
10,11,,,191,1,2025-05-28--14h-10m-05s-599818,V,H
1,9,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
1,12,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
1,11,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
1,10,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
1,4,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
1,7,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
1,2,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
4,9,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
4,12,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
4,11,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
4,10,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
4,7,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
7,9,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
7,12,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
7,11,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
7,10,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
2,9,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
2,12,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
2,11,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
2,10,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
2,4,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
2,7,,,191,0,2025-05-28--14h-10m-05s-599818,V,H
9,12,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
9,11,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
9,10,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
11,12,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
10,12,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
10,11,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
1,9,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
1,12,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
1,11,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
1,10,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
1,4,,,192,1,2025-05-28--14h-10m-05s-656460,V,H
1,7,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
1,2,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
4,9,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
4,12,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
4,11,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
4,10,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
4,7,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
7,9,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
7,12,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
7,11,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
7,10,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
2,9,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
2,12,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
2,11,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
2,10,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
2,4,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
2,7,,,192,0,2025-05-28--14h-10m-05s-656460,V,H
9,12,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
9,11,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
9,10,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
11,12,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
10,12,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
10,11,,,193,2,2025-05-28--14h-10m-05s-712186,V,H
1,9,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
1,12,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
1,11,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
1,10,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
1,4,,,193,1,2025-05-28--14h-10m-05s-712186,V,H
1,7,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
1,2,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
4,9,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
4,12,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
4,11,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
4,10,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
4,7,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
7,9,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
7,12,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
7,11,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
7,10,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
2,9,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
2,12,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
2,11,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
2,10,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
2,4,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
2,7,,,193,0,2025-05-28--14h-10m-05s-712186,V,H
9,12,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
9,11,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
9,10,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
11,12,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
10,12,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
10,11,,,194,1,2025-05-28--14h-10m-05s-767391,V,H
1,9,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
1,12,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
1,11,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
1,10,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
1,4,,,194,1,2025-05-28--14h-10m-05s-767391,V,H
1,7,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
1,2,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
4,9,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
4,12,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
4,11,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
4,10,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
4,7,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
7,9,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
7,12,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
7,11,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
7,10,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
2,9,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
2,12,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
2,11,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
2,10,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
2,4,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
2,7,,,194,0,2025-05-28--14h-10m-05s-767391,V,H
9,12,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
9,11,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
9,10,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
11,12,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
10,12,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
10,11,,,195,1,2025-05-28--14h-10m-05s-822697,V,H
1,9,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
1,12,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
1,11,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
1,10,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
1,4,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
1,7,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
1,2,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
4,9,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
4,12,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
4,11,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
4,10,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
4,7,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
7,9,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
7,12,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
7,11,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
7,10,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
2,9,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
2,12,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
2,11,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
2,10,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
2,4,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
2,7,,,195,0,2025-05-28--14h-10m-05s-822697,V,H
9,12,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
9,11,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
9,10,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
11,12,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
10,12,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
10,11,,,196,2,2025-05-28--14h-10m-05s-878920,V,H
1,9,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
1,12,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
1,11,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
1,10,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
1,4,,,196,1,2025-05-28--14h-10m-05s-878920,V,H
1,7,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
1,2,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
4,9,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
4,12,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
4,11,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
4,10,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
4,7,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
7,9,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
7,12,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
7,11,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
7,10,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
2,9,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
2,12,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
2,11,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
2,10,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
2,4,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
2,7,,,196,0,2025-05-28--14h-10m-05s-878920,V,H
9,12,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
9,11,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
9,10,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
11,12,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
10,12,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
10,11,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
1,9,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
1,12,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
1,11,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
1,10,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
1,4,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
1,7,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
1,2,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
4,9,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
4,12,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
4,11,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
4,10,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
4,7,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
7,9,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
7,12,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
7,11,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
7,10,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
2,9,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
2,12,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
2,11,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
2,10,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
2,4,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
2,7,,,197,0,2025-05-28--14h-10m-05s-933797,V,H
9,12,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
9,11,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
9,10,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
11,12,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
10,12,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
10,11,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
1,9,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
1,12,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
1,11,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
1,10,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
1,4,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
1,7,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
1,2,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
4,9,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
4,12,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
4,11,,,198,1,2025-05-28--14h-10m-05s-987229,V,H
4,10,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
4,7,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
7,9,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
7,12,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
7,11,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
7,10,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
2,9,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
2,12,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
2,11,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
2,10,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
2,4,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
2,7,,,198,0,2025-05-28--14h-10m-05s-987229,V,H
9,12,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
9,11,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
9,10,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
11,12,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
10,12,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
10,11,,,199,1,2025-05-28--14h-10m-06s-046043,V,H
1,9,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
1,12,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
1,11,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
1,10,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
1,4,,,199,1,2025-05-28--14h-10m-06s-046043,V,H
1,7,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
1,2,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
4,9,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
4,12,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
4,11,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
4,10,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
4,7,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
7,9,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
7,12,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
7,11,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
7,10,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
2,9,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
2,12,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
2,11,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
2,10,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
2,4,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
2,7,,,199,0,2025-05-28--14h-10m-06s-046043,V,H
9,12,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
9,11,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
9,10,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
11,12,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
10,12,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
10,11,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
1,9,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
1,12,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
1,11,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
1,10,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
1,4,,,200,1,2025-05-28--14h-10m-06s-105774,V,H
1,7,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
1,2,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
4,9,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
4,12,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
4,11,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
4,10,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
4,7,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
7,9,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
7,12,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
7,11,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
7,10,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
2,9,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
2,12,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
2,11,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
2,10,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
2,4,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
2,7,,,200,0,2025-05-28--14h-10m-06s-105774,V,H
9,12,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
9,11,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
9,10,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
11,12,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
10,12,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
10,11,,,201,1,2025-05-28--14h-10m-06s-162606,V,H
1,9,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
1,12,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
1,11,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
1,10,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
1,4,,,201,3,2025-05-28--14h-10m-06s-162606,V,H
1,7,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
1,2,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
4,9,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
4,12,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
4,11,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
4,10,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
4,7,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
7,9,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
7,12,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
7,11,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
7,10,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
2,9,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
2,12,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
2,11,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
2,10,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
2,4,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
2,7,,,201,0,2025-05-28--14h-10m-06s-162606,V,H
9,12,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
9,11,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
9,10,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
11,12,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
10,12,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
10,11,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
1,9,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
1,12,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
1,11,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
1,10,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
1,4,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
1,7,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
1,2,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
4,9,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
4,12,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
4,11,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
4,10,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
4,7,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
7,9,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
7,12,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
7,11,,,202,0,2025-05-28--14h-10m-06s-219682,V,H
