detector_a_name,detector_b_name,estimation_label,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp
9,12,DB_H,H,H,37,0,2025-05-28--11h-40m-39s-652973
9,11,SB,H,H,37,0,2025-05-28--11h-40m-39s-652973
9,10,SB,H,H,37,0,2025-05-28--11h-40m-39s-652973
11,12,SB,H,H,37,0,2025-05-28--11h-40m-39s-652973
10,12,SB,H,H,37,0,2025-05-28--11h-40m-39s-652973
10,11,DB_V,H,H,37,0,2025-05-28--11h-40m-39s-652973
1,9,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
1,12,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
1,11,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
1,10,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
1,4,DB_H,H,H,37,0,2025-05-28--11h-40m-39s-652973
1,7,SB,H,H,37,0,2025-05-28--11h-40m-39s-652973
1,2,SB,H,H,37,0,2025-05-28--11h-40m-39s-652973
4,9,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
4,12,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
4,11,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
4,10,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
4,7,SB,H,H,37,0,2025-05-28--11h-40m-39s-652973
7,9,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
7,12,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
7,11,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
7,10,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
2,9,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
2,12,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
2,11,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
2,10,C,H,H,37,0,2025-05-28--11h-40m-39s-652973
2,4,SB,H,H,37,0,2025-05-28--11h-40m-39s-652973
2,7,DB_V,H,H,37,0,2025-05-28--11h-40m-39s-652973
9,12,DB_H,H,H,38,0,2025-05-28--11h-40m-39s-672560
9,11,SB,H,H,38,0,2025-05-28--11h-40m-39s-672560
9,10,SB,H,H,38,0,2025-05-28--11h-40m-39s-672560
11,12,SB,H,H,38,0,2025-05-28--11h-40m-39s-672560
10,12,SB,H,H,38,0,2025-05-28--11h-40m-39s-672560
10,11,DB_V,H,H,38,0,2025-05-28--11h-40m-39s-672560
1,9,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
1,12,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
1,11,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
1,10,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
1,4,DB_H,H,H,38,0,2025-05-28--11h-40m-39s-672560
1,7,SB,H,H,38,0,2025-05-28--11h-40m-39s-672560
1,2,SB,H,H,38,0,2025-05-28--11h-40m-39s-672560
4,9,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
4,12,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
4,11,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
4,10,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
4,7,SB,H,H,38,0,2025-05-28--11h-40m-39s-672560
7,9,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
7,12,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
7,11,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
7,10,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
2,9,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
2,12,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
2,11,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
2,10,C,H,H,38,0,2025-05-28--11h-40m-39s-672560
2,4,SB,H,H,38,0,2025-05-28--11h-40m-39s-672560
2,7,DB_V,H,H,38,0,2025-05-28--11h-40m-39s-672560
9,12,DB_H,H,H,39,0,2025-05-28--11h-40m-39s-692875
9,11,SB,H,H,39,0,2025-05-28--11h-40m-39s-692875
9,10,SB,H,H,39,0,2025-05-28--11h-40m-39s-692875
11,12,SB,H,H,39,0,2025-05-28--11h-40m-39s-692875
10,12,SB,H,H,39,0,2025-05-28--11h-40m-39s-692875
10,11,DB_V,H,H,39,1,2025-05-28--11h-40m-39s-692875
1,9,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
1,12,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
1,11,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
1,10,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
1,4,DB_H,H,H,39,0,2025-05-28--11h-40m-39s-692875
1,7,SB,H,H,39,0,2025-05-28--11h-40m-39s-692875
1,2,SB,H,H,39,0,2025-05-28--11h-40m-39s-692875
4,9,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
4,12,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
4,11,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
4,10,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
4,7,SB,H,H,39,1,2025-05-28--11h-40m-39s-692875
7,9,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
7,12,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
7,11,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
7,10,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
2,9,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
2,12,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
2,11,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
2,10,C,H,H,39,0,2025-05-28--11h-40m-39s-692875
2,4,SB,H,H,39,0,2025-05-28--11h-40m-39s-692875
2,7,DB_V,H,H,39,0,2025-05-28--11h-40m-39s-692875
9,12,DB_H,H,H,40,0,2025-05-28--11h-40m-39s-711422
9,11,SB,H,H,40,0,2025-05-28--11h-40m-39s-711422
9,10,SB,H,H,40,1,2025-05-28--11h-40m-39s-711422
11,12,SB,H,H,40,0,2025-05-28--11h-40m-39s-711422
10,12,SB,H,H,40,1,2025-05-28--11h-40m-39s-711422
10,11,DB_V,H,H,40,0,2025-05-28--11h-40m-39s-711422
1,9,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
1,12,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
1,11,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
1,10,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
1,4,DB_H,H,H,40,0,2025-05-28--11h-40m-39s-711422
1,7,SB,H,H,40,0,2025-05-28--11h-40m-39s-711422
1,2,SB,H,H,40,0,2025-05-28--11h-40m-39s-711422
4,9,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
4,12,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
4,11,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
4,10,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
4,7,SB,H,H,40,0,2025-05-28--11h-40m-39s-711422
7,9,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
7,12,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
7,11,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
7,10,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
2,9,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
2,12,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
2,11,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
2,10,C,H,H,40,0,2025-05-28--11h-40m-39s-711422
2,4,SB,H,H,40,0,2025-05-28--11h-40m-39s-711422
2,7,DB_V,H,H,40,0,2025-05-28--11h-40m-39s-711422
9,12,DB_H,H,H,41,0,2025-05-28--11h-40m-39s-731161
9,11,SB,H,H,41,0,2025-05-28--11h-40m-39s-731161
9,10,SB,H,H,41,0,2025-05-28--11h-40m-39s-731161
11,12,SB,H,H,41,1,2025-05-28--11h-40m-39s-731161
10,12,SB,H,H,41,1,2025-05-28--11h-40m-39s-731161
10,11,DB_V,H,H,41,0,2025-05-28--11h-40m-39s-731161
1,9,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
1,12,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
1,11,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
1,10,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
1,4,DB_H,H,H,41,1,2025-05-28--11h-40m-39s-731161
1,7,SB,H,H,41,0,2025-05-28--11h-40m-39s-731161
1,2,SB,H,H,41,0,2025-05-28--11h-40m-39s-731161
4,9,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
4,12,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
4,11,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
4,10,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
4,7,SB,H,H,41,0,2025-05-28--11h-40m-39s-731161
7,9,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
7,12,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
7,11,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
7,10,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
2,9,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
2,12,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
2,11,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
2,10,C,H,H,41,0,2025-05-28--11h-40m-39s-731161
2,4,SB,H,H,41,0,2025-05-28--11h-40m-39s-731161
2,7,DB_V,H,H,41,0,2025-05-28--11h-40m-39s-731161
9,12,DB_H,H,H,42,0,2025-05-28--11h-40m-39s-751185
9,11,SB,H,H,42,0,2025-05-28--11h-40m-39s-751185
9,10,SB,H,H,42,0,2025-05-28--11h-40m-39s-751185
11,12,SB,H,H,42,0,2025-05-28--11h-40m-39s-751185
10,12,SB,H,H,42,0,2025-05-28--11h-40m-39s-751185
10,11,DB_V,H,H,42,1,2025-05-28--11h-40m-39s-751185
1,9,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
1,12,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
1,11,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
1,10,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
1,4,DB_H,H,H,42,0,2025-05-28--11h-40m-39s-751185
1,7,SB,H,H,42,1,2025-05-28--11h-40m-39s-751185
1,2,SB,H,H,42,0,2025-05-28--11h-40m-39s-751185
4,9,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
4,12,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
4,11,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
4,10,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
4,7,SB,H,H,42,0,2025-05-28--11h-40m-39s-751185
7,9,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
7,12,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
7,11,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
7,10,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
2,9,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
2,12,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
2,11,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
2,10,C,H,H,42,0,2025-05-28--11h-40m-39s-751185
2,4,SB,H,H,42,0,2025-05-28--11h-40m-39s-751185
2,7,DB_V,H,H,42,0,2025-05-28--11h-40m-39s-751185
9,12,DB_H,H,H,43,0,2025-05-28--11h-40m-39s-771942
9,11,SB,H,H,43,0,2025-05-28--11h-40m-39s-771942
9,10,SB,H,H,43,1,2025-05-28--11h-40m-39s-771942
11,12,SB,H,H,43,0,2025-05-28--11h-40m-39s-771942
10,12,SB,H,H,43,0,2025-05-28--11h-40m-39s-771942
10,11,DB_V,H,H,43,0,2025-05-28--11h-40m-39s-771942
1,9,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
1,12,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
1,11,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
1,10,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
1,4,DB_H,H,H,43,0,2025-05-28--11h-40m-39s-771942
1,7,SB,H,H,43,0,2025-05-28--11h-40m-39s-771942
1,2,SB,H,H,43,0,2025-05-28--11h-40m-39s-771942
4,9,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
4,12,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
4,11,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
4,10,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
4,7,SB,H,H,43,0,2025-05-28--11h-40m-39s-771942
7,9,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
7,12,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
7,11,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
7,10,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
2,9,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
2,12,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
2,11,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
2,10,C,H,H,43,0,2025-05-28--11h-40m-39s-771942
2,4,SB,H,H,43,0,2025-05-28--11h-40m-39s-771942
2,7,DB_V,H,H,43,0,2025-05-28--11h-40m-39s-771942
9,12,DB_H,H,H,44,0,2025-05-28--11h-40m-39s-792172
9,11,SB,H,H,44,0,2025-05-28--11h-40m-39s-792172
9,10,SB,H,H,44,0,2025-05-28--11h-40m-39s-792172
11,12,SB,H,H,44,0,2025-05-28--11h-40m-39s-792172
10,12,SB,H,H,44,0,2025-05-28--11h-40m-39s-792172
10,11,DB_V,H,H,44,0,2025-05-28--11h-40m-39s-792172
1,9,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
1,12,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
1,11,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
1,10,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
1,4,DB_H,H,H,44,0,2025-05-28--11h-40m-39s-792172
1,7,SB,H,H,44,0,2025-05-28--11h-40m-39s-792172
1,2,SB,H,H,44,0,2025-05-28--11h-40m-39s-792172
4,9,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
4,12,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
4,11,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
4,10,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
4,7,SB,H,H,44,0,2025-05-28--11h-40m-39s-792172
7,9,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
7,12,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
7,11,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
7,10,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
2,9,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
2,12,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
2,11,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
2,10,C,H,H,44,0,2025-05-28--11h-40m-39s-792172
2,4,SB,H,H,44,0,2025-05-28--11h-40m-39s-792172
2,7,DB_V,H,H,44,0,2025-05-28--11h-40m-39s-792172
9,12,DB_H,H,H,45,0,2025-05-28--11h-40m-39s-812380
9,11,SB,H,H,45,0,2025-05-28--11h-40m-39s-812380
9,10,SB,H,H,45,0,2025-05-28--11h-40m-39s-812380
11,12,SB,H,H,45,0,2025-05-28--11h-40m-39s-812380
10,12,SB,H,H,45,0,2025-05-28--11h-40m-39s-812380
10,11,DB_V,H,H,45,0,2025-05-28--11h-40m-39s-812380
1,9,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
1,12,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
1,11,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
1,10,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
1,4,DB_H,H,H,45,0,2025-05-28--11h-40m-39s-812380
1,7,SB,H,H,45,0,2025-05-28--11h-40m-39s-812380
1,2,SB,H,H,45,0,2025-05-28--11h-40m-39s-812380
4,9,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
4,12,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
4,11,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
4,10,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
4,7,SB,H,H,45,1,2025-05-28--11h-40m-39s-812380
7,9,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
7,12,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
7,11,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
7,10,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
2,9,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
2,12,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
2,11,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
2,10,C,H,H,45,0,2025-05-28--11h-40m-39s-812380
2,4,SB,H,H,45,0,2025-05-28--11h-40m-39s-812380
2,7,DB_V,H,H,45,0,2025-05-28--11h-40m-39s-812380
9,12,DB_H,H,H,46,0,2025-05-28--11h-40m-39s-833943
9,11,SB,H,H,46,0,2025-05-28--11h-40m-39s-833943
9,10,SB,H,H,46,1,2025-05-28--11h-40m-39s-833943
11,12,SB,H,H,46,0,2025-05-28--11h-40m-39s-833943
10,12,SB,H,H,46,0,2025-05-28--11h-40m-39s-833943
10,11,DB_V,H,H,46,0,2025-05-28--11h-40m-39s-833943
1,9,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
1,12,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
1,11,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
1,10,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
1,4,DB_H,H,H,46,0,2025-05-28--11h-40m-39s-833943
1,7,SB,H,H,46,0,2025-05-28--11h-40m-39s-833943
1,2,SB,H,H,46,0,2025-05-28--11h-40m-39s-833943
4,9,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
4,12,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
4,11,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
4,10,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
4,7,SB,H,H,46,1,2025-05-28--11h-40m-39s-833943
7,9,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
7,12,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
7,11,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
7,10,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
2,9,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
2,12,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
2,11,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
2,10,C,H,H,46,0,2025-05-28--11h-40m-39s-833943
2,4,SB,H,H,46,0,2025-05-28--11h-40m-39s-833943
2,7,DB_V,H,H,46,0,2025-05-28--11h-40m-39s-833943
9,12,DB_H,H,H,47,0,2025-05-28--11h-40m-39s-852258
9,11,SB,H,H,47,0,2025-05-28--11h-40m-39s-852258
9,10,SB,H,H,47,0,2025-05-28--11h-40m-39s-852258
11,12,SB,H,H,47,0,2025-05-28--11h-40m-39s-852258
10,12,SB,H,H,47,0,2025-05-28--11h-40m-39s-852258
10,11,DB_V,H,H,47,2,2025-05-28--11h-40m-39s-852258
1,9,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
1,12,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
1,11,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
1,10,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
1,4,DB_H,H,H,47,0,2025-05-28--11h-40m-39s-852258
1,7,SB,H,H,47,0,2025-05-28--11h-40m-39s-852258
1,2,SB,H,H,47,0,2025-05-28--11h-40m-39s-852258
4,9,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
4,12,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
4,11,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
4,10,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
4,7,SB,H,H,47,0,2025-05-28--11h-40m-39s-852258
7,9,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
7,12,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
7,11,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
7,10,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
2,9,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
2,12,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
2,11,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
2,10,C,H,H,47,0,2025-05-28--11h-40m-39s-852258
2,4,SB,H,H,47,0,2025-05-28--11h-40m-39s-852258
2,7,DB_V,H,H,47,0,2025-05-28--11h-40m-39s-852258
9,12,DB_H,H,H,48,0,2025-05-28--11h-40m-39s-873295
9,11,SB,H,H,48,0,2025-05-28--11h-40m-39s-873295
9,10,SB,H,H,48,0,2025-05-28--11h-40m-39s-873295
11,12,SB,H,H,48,0,2025-05-28--11h-40m-39s-873295
10,12,SB,H,H,48,0,2025-05-28--11h-40m-39s-873295
10,11,DB_V,H,H,48,1,2025-05-28--11h-40m-39s-873295
1,9,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
1,12,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
1,11,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
1,10,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
1,4,DB_H,H,H,48,0,2025-05-28--11h-40m-39s-873295
1,7,SB,H,H,48,0,2025-05-28--11h-40m-39s-873295
1,2,SB,H,H,48,0,2025-05-28--11h-40m-39s-873295
4,9,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
4,12,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
4,11,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
4,10,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
4,7,SB,H,H,48,0,2025-05-28--11h-40m-39s-873295
7,9,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
7,12,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
7,11,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
7,10,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
2,9,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
2,12,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
2,11,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
2,10,C,H,H,48,0,2025-05-28--11h-40m-39s-873295
2,4,SB,H,H,48,0,2025-05-28--11h-40m-39s-873295
2,7,DB_V,H,H,48,0,2025-05-28--11h-40m-39s-873295
9,12,DB_H,H,H,49,0,2025-05-28--11h-40m-39s-893800
9,11,SB,H,H,49,0,2025-05-28--11h-40m-39s-893800
9,10,SB,H,H,49,0,2025-05-28--11h-40m-39s-893800
11,12,SB,H,H,49,0,2025-05-28--11h-40m-39s-893800
10,12,SB,H,H,49,0,2025-05-28--11h-40m-39s-893800
10,11,DB_V,H,H,49,1,2025-05-28--11h-40m-39s-893800
1,9,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
1,12,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
1,11,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
1,10,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
1,4,DB_H,H,H,49,0,2025-05-28--11h-40m-39s-893800
1,7,SB,H,H,49,0,2025-05-28--11h-40m-39s-893800
1,2,SB,H,H,49,0,2025-05-28--11h-40m-39s-893800
4,9,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
4,12,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
4,11,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
4,10,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
4,7,SB,H,H,49,0,2025-05-28--11h-40m-39s-893800
7,9,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
7,12,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
7,11,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
7,10,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
2,9,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
2,12,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
2,11,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
2,10,C,H,H,49,0,2025-05-28--11h-40m-39s-893800
2,4,SB,H,H,49,0,2025-05-28--11h-40m-39s-893800
2,7,DB_V,H,H,49,0,2025-05-28--11h-40m-39s-893800
9,12,DB_H,H,H,50,0,2025-05-28--11h-40m-39s-912143
9,11,SB,H,H,50,0,2025-05-28--11h-40m-39s-912143
9,10,SB,H,H,50,0,2025-05-28--11h-40m-39s-912143
11,12,SB,H,H,50,0,2025-05-28--11h-40m-39s-912143
10,12,SB,H,H,50,0,2025-05-28--11h-40m-39s-912143
10,11,DB_V,H,H,50,0,2025-05-28--11h-40m-39s-912143
1,9,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
1,12,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
1,11,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
1,10,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
1,4,DB_H,H,H,50,0,2025-05-28--11h-40m-39s-912143
1,7,SB,H,H,50,0,2025-05-28--11h-40m-39s-912143
1,2,SB,H,H,50,0,2025-05-28--11h-40m-39s-912143
4,9,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
4,12,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
4,11,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
4,10,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
4,7,SB,H,H,50,1,2025-05-28--11h-40m-39s-912143
7,9,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
7,12,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
7,11,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
7,10,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
2,9,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
2,12,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
2,11,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
2,10,C,H,H,50,0,2025-05-28--11h-40m-39s-912143
2,4,SB,H,H,50,0,2025-05-28--11h-40m-39s-912143
2,7,DB_V,H,H,50,0,2025-05-28--11h-40m-39s-912143
9,12,DB_H,H,H,51,0,2025-05-28--11h-40m-39s-932160
9,11,SB,H,H,51,0,2025-05-28--11h-40m-39s-932160
9,10,SB,H,H,51,0,2025-05-28--11h-40m-39s-932160
11,12,SB,H,H,51,0,2025-05-28--11h-40m-39s-932160
10,12,SB,H,H,51,0,2025-05-28--11h-40m-39s-932160
10,11,DB_V,H,H,51,0,2025-05-28--11h-40m-39s-932160
1,9,C,H,H,51,0,2025-05-28--11h-40m-39s-932160
1,12,C,H,H,51,0,2025-05-28--11h-40m-39s-932160
1,11,C,H,H,51,0,2025-05-28--11h-40m-39s-932160
1,10,C,H,H,51,0,2025-05-28--11h-40m-39s-932160
1,4,DB_H,H,H,51,0,2025-05-28--11h-40m-39s-932160
1,7,SB,H,H,51,0,2025-05-28--11h-40m-39s-932160
1,2,SB,H,H,51,0,2025-05-28--11h-40m-39s-932160
4,9,C,H,H,51,0,2025-05-28--11h-40m-39s-932160
4,12,C,H,H,51,0,2025-05-28--11h-40m-39s-932160
4,11,C,H,H,51,0,2025-05-28--11h-40m-39s-932160
4,10,C,H,H,51,0,2025-05-28--11h-40m-39s-932160
4,7,SB,H,H,51,0,2025-05-28--11h-40m-39s-932160
7,9,C,H,H,51,0,2025-05-28--11h-40m-39s-932160
7,12,C,H,H,51,0,2025-05-28--11h-40m-39s-932160
7,11,C,H,H,51,0,2025-05-28--11h-40m-39s-932160
