N,nu,delta_phi,bias,VarCRB_scaled
120,0.985,0.656592864600267,-0.00118055405456896,1.02909773566187
120,0.985,0.659734457253857,-0.00115022210215088,1.0289829734863
120,0.985,0.662876049907446,-0.00112000909224685,1.02887168365076
120,0.985,0.666017642561036,-0.00108991139779435,1.02876381344941
120,0.985,0.669159235214626,-0.00105992544615685,1.02865931216674
120,0.985,0.672300827868216,-0.00103004771706272,1.02855813101641
120,0.985,0.675442420521806,-0.00100027474061115,1.02846022308395
120,0.985,0.678584013175395,-0.000970603095341027,1.02836554327609
120,0.985,0.681725605828985,-0.000941029406344329,1.02827404826706
120,0.985,0.684867198482575,-0.000911550343435152,1.02818569645054
120,0.985,0.688008791136165,-0.000882162619371796,1.0281004478944
120,0.985,0.691150383789755,-0.000852862988115377,1.02801826429396
120,0.985,0.694291976443344,-0.000823648243146735,1.02793910893276
120,0.985,0.697433569096934,-0.000794515215820413,1.02786294664284
120,0.985,0.700575161750524,-0.000765460773747062,1.02778974376417
120,0.985,0.703716754404114,-0.00073648181923347,1.02771946811053
120,0.985,0.706858347057704,-0.000707575287753448,1.02765208893622
120,0.985,0.709999939711293,-0.000678738146437152,1.02758757690128
120,0.985,0.713141532364883,-0.000649967392623019,1.02752590404475
120,0.985,0.716283125018473,-0.000621260052409589,1.02746704375043
120,0.985,0.719424717672063,-0.000592613179258517,1.02741097072424
120,0.985,0.722566310325652,-0.000564023852618667,1.02735766096547
120,0.985,0.725707902979242,-0.000535489176573756,1.02730709174431
120,0.985,0.728849495632832,-0.000507006278512967,1.02725924157628
120,0.985,0.731991088286422,-0.000478572307840985,1.0272140902045
120,0.985,0.735132680940012,-0.000450184434680367,1.02717161857459
120,0.985,0.738274273593601,-0.000421839848629091,1.02713180882082
120,0.985,0.741415866247191,-0.000393535757503671,1.02709464424326
120,0.985,0.744557458900781,-0.000365269386130129,1.02706010929579
120,0.985,0.747699051554371,-0.000337037975132404,1.0270281895692
120,0.985,0.750840644207961,-0.000308838779734644,1.02699887177515
120,0.985,0.75398223686155,-0.000280669068597139,1.02697214373636
120,0.985,0.75712382951514,-0.000252526122642038,1.02694799437296
120,0.985,0.76026542216873,-0.00022440723390782,1.02692641369202
120,0.985,0.76340701482232,-0.000196309704403208,1.02690739277849
120,0.985,0.76654860747591,-0.00016823084498041,1.02689092378566
120,0.985,0.769690200129499,-0.000140167974205019,1.02687699992843
120,0.985,0.772831792783089,-0.000112118417246232,1.02686561547592
120,0.985,0.775973385436679,-8.40795047652998e-05,1.02685676574778
120,0.985,0.779114978090269,-5.60485718091863e-05,1.02685044710754
120,0.985,0.782256570743859,-2.80229567141133e-05,1.02684665696137
120,0.985,0.785398163397448,7.7715611723761e-16,1.0268453937515
120,0.985,0.788539756051038,2.80229567137802e-05,1.02684665696127
120,0.985,0.791681348704628,5.60485718109627e-05,1.02685044710762
120,0.985,0.794822941358218,8.4079504766077e-05,1.02685676574773
120,0.985,0.797964534011807,0.000112118417245344,1.0268656154761
120,0.985,0.801106126665397,0.000140167974204131,1.02687699992819
120,0.985,0.804247719318987,0.00016823084498041,1.02689092378533
120,0.985,0.807389311972577,0.000196309704403541,1.02690739277849
120,0.985,0.810530904626167,0.000224407233907598,1.02692641369207
120,0.985,0.813672497279756,0.000252526122642927,1.02694799437276
120,0.985,0.816814089933346,0.000280669068598249,1.02697214373641
120,0.985,0.819955682586936,0.000308838779734644,1.02699887177534
120,0.985,0.823097275240526,0.000337037975131516,1.0270281895692
120,0.985,0.826238867894115,0.000365269386130462,1.02706010929625
120,0.985,0.829380460547705,0.000393535757503338,1.02709464424318
120,0.985,0.832522053201295,0.000421839848627759,1.02713180882054
120,0.985,0.835663645854885,0.000450184434680589,1.02717161857482
120,0.985,0.838805238508475,0.000478572307840763,1.02721409020455
120,0.985,0.841946831162064,0.000507006278512856,1.02725924157703
120,0.985,0.845088423815654,0.000535489176573423,1.02730709174423
120,0.985,0.848230016469244,0.000564023852618445,1.02735766096581
120,0.985,0.851371609122834,0.000592613179258517,1.02741097072431
120,0.985,0.854513201776424,0.000621260052409145,1.02746704375056
120,0.985,0.857654794430013,0.000649967392623241,1.02752590404467
120,0.985,0.860796387083603,0.000678738146437707,1.0275875769017
120,0.985,0.863937979737193,0.000707575287752782,1.02765208893604
120,0.985,0.867079572390783,0.000736481819234469,1.02771946811053
120,0.985,0.870221165044373,0.000765460773745841,1.02778974376426
120,0.985,0.873362757697962,0.000794515215820191,1.027862946643
120,0.985,0.876504350351552,0.00082364824314729,1.02793910893331
120,0.985,0.879645943005142,0.000852862988114711,1.02801826429378
120,0.985,0.882787535658732,0.000882162619370908,1.02810044789415
120,0.985,0.885929128312322,0.000911550343436041,1.02818569645053
120,0.985,0.889070720965911,0.000941029406344329,1.02827404826673
120,0.985,0.892212313619501,0.000970603095341471,1.02836554327576
120,0.985,0.895353906273091,0.00100027474061115,1.02846022308405
120,0.985,0.898495498926681,0.00103004771706228,1.0285581310161
120,0.985,0.901637091580271,0.00105992544615752,1.02865931216697
120,0.985,0.90477868423386,0.00108991139779535,1.02876381344928
120,0.985,0.90792027688745,0.00112000909224585,1.02887168365058
120,0.985,0.91106186954104,0.00115022210215066,1.0289829734863
120,0.985,0.91420346219463,0.00118055405456963,1.02909773566183
120,0.985,0.91734505484822,0.0012110086330992,1.02921602493386
120,0.985,0.920486647501809,0.00124158958005749,1.02933789817556
120,0.985,0.923628240155399,0.00127230069873274,1.02946341444455
120,0.985,0.926769832808989,0.00130314585570901,1.02959263505665
120,0.985,0.929911425462579,0.00133412898326501,1.02972562365982
120,0.985,0.933053018116168,0.00136525408185006,1.02986244631465
120,0.985,0.936194610769758,0.0013965252226551,1.030003171577
120,0.985,0.939336203423348,0.0014279465502528,1.03014787058564
120,0.985,0.942477796076938,0.00145952228534352,1.03029661715413
120,0.985,0.945619388730528,0.00149125672759065,1.03044948786794
120,0.985,0.948760981384117,0.0015231542585632,1.03060656218273
120,0.985,0.951902574037707,0.00155521934476865,1.03076792253402
120,0.985,0.955044166691297,0.00158745654081249,1.03093365444596
120,0.985,0.958185759344887,0.00161987049266354,1.03110384664928
120,0.985,0.961327351998477,0.00165246594103585,1.03127859120457
120,0.985,0.964468944652066,0.0016852477249073,1.03145798362853
120,0.985,0.967610537305656,0.0017182207851606,1.0316421230301
120,0.985,0.970752129959246,0.0017513901683659,1.03183111225182
120,0.985,0.973893722612836,0.0017847610306948,1.0320250580187
120,0.985,0.977035315266426,0.00181833864200187,1.03222407109153
120,0.985,0.980176907920015,0.00185212839004778,1.03242826642864
120,0.985,0.983318500573605,0.00188613578487717,1.03263776336008
120,0.985,0.986460093227195,0.00192036646338201,1.03285268576097
120,0.985,0.989601685880785,0.00195482619401899,1.03307316223905
120,0.985,0.992743278534375,0.00198952088171944,1.03329932632816
120,0.985,0.995884871187964,0.00202445657297035,1.0335313166909
120,0.985,0.999026463841554,0.00205963946109289,1.03376927732951
120,0.985,1.00216805649514,0.00209507589171576,1.03401335780354
120,0.985,1.00530964914873,0.00213077236844272,1.03426371345951
120,0.985,1.00845124180232,0.00216673555871738,1.034520505667
120,0.985,1.01159283445591,0.00220297229991573,1.03478390205902
120,0.985,1.0147344271095,0.00223948960560483,1.03505407679004
120,0.985,1.01787601976309,0.00227629467204782,1.03533121079289
120,0.985,1.02101761241668,0.0023133948848939,1.03561549204215
120,0.985,1.02415920507027,0.00235079782606529,1.0359071158329
120,0.985,1.02730079772386,0.00238851128084772,1.03620628505495
120,0.985,1.03044239037745,0.00242654324517266,1.03651321047352
120,0.985,1.03358398303104,0.00246490193305471,1.03682811101734
120,0.985,1.03672557568463,0.00250359578420678,1.03715121405707
120,0.985,1.03986716833822,0.00254263347177863,1.03748275569365
120,0.985,1.04300876099181,0.00258202391021412,1.03782298103386
120,0.985,1.0461503536454,0.00262177626318261,1.03817214446187
120,0.985,1.04929194629899,0.00266189995155752,1.03853050989808
120,0.985,1.05243353895258,0.00270240466137972,1.03889835104605
120,0.985,1.05557513160617,0.00274330035177384,1.03927595160954
120,0.985,1.05871672425976,0.00278459726270097,1.03966360550245
120,0.985,1.06185831691335,0.00282630592256061,1.04006161699863
120,0.985,1.06499990956694,0.0028684371554335,1.04047030087254
120,0.985,1.06814150222053,0.00291100208796657,1.04088998246526
120,0.985,1.07128309487412,0.00295401215571456,1.04132099770487
120,0.985,1.07442468752771,0.00299747910879944,1.04176369306315
120,0.985,1.0775662801813,0.00304141501677146,1.04221842541745
120,0.985,1.08070787283489,0.0030858322724292,1.04268556182689
120,0.985,1.08384946548848,0.00313074359442611,1.04316547920028
120,0.985,1.08699105814207,0.0031761620284172,1.0436585638335
120,0.985,1.09013265079566,0.00322210094646636,1.04416521080187
120,0.985,1.09327424344925,0.00326857404442182,1.04468582319409
120,0.985,1.09641583610284,0.0033155953369246,1.04522081114929
120,0.985,1.09955742875643,0.00336317914964646,1.04577059069242
120,0.985,1.10269902141002,0.00341134010837418,1.04633558232074
120,0.985,1.10584061406361,0.00346009312441442,1.04691620933519
120,0.985,1.1089822067172,0.00350945337586306,1.04751289586357
120,0.985,1.11212379937079,0.00355943628411426,1.04812606455493
120,0.985,1.11526539202438,0.00361005748498799,1.04875613391301
120,0.985,1.11840698467797,0.00366133279379977,1.04940351521511
120,0.985,1.12154857733156,0.00371327816360023,1.05006860899097
120,0.985,1.12469016998515,0.00376590963575318,1.05075180101443
120,0.985,1.12783176263874,0.00381924328196814,1.05145345775628
120,0.985,1.13097335529233,0.00387329513679791,1.05217392127241
120,0.985,1.13411494794592,0.0039280811195892,1.05291350344589
120,0.985,1.1372565405995,0.00398361694470761,1.053672479571
120,0.985,1.14039813325309,0.00403991801889192,1.05445108120285
120,0.985,1.14353972590668,0.00409699932441021,1.05524948823285
120,0.985,1.14668131856027,0.00415487528667602,1.05606782014245
120,0.985,1.14982291121386,0.00421355962488779,1.05690612637877
120,0.985,1.15296450386745,0.00427306518418513,1.05776437580701
120,0.985,1.15610609652104,0.00433340374772051,1.05864244519911
120,0.985,1.15924768917463,0.00439458582701624,1.0595401067133
120,0.985,1.16238928182822,0.00445662042891359,1.06045701432532
120,0.985,1.16553087448181,0.0045195147973458,1.06139268918374
120,0.985,1.1686724671354,0.00458327412815951,1.06234650386857
120,0.985,1.17181405978899,0.00464790125519166,1.06331766552218
120,0.985,1.17495565244258,0.00471339630576906,1.06430519786792
120,0.985,1.17809724509617,0.00477975632384231,1.06530792210233
120,0.985,1.18123883774976,0.00484697485899388,1.06632443669181
120,0.985,1.18438043040335,0.00491504151960465,1.06735309609497
120,0.985,1.18752202305694,0.00498394148854042,1.06839198848138
120,0.985,1.19066361571053,0.00505365499989141,1.06943891248203
120,0.985,1.19380520836412,0.00512415677534173,1.07049135309191
120,0.985,1.19694680101771,0.0051954154190228,1.0715464568131
120,0.985,1.2000883936713,0.00526739276987032,1.07260100617422
120,0.985,1.20322998632489,0.00534004321076198,1.07365139379048
120,0.985,1.20637157897848,0.00541331293403191,1.07469359614295
120,0.985,1.20951317163207,0.00548713916329024,1.07572314727676
120,0.985,1.21265476428566,0.00556144933183544,1.07673511267733
120,0.985,1.21579635693925,0.00563616021843827,1.07772406356713
120,0.985,1.21893794959284,0.00571117704167245,1.07868405193409
120,0.985,1.22207954224643,0.00578639251456803,1.07960858659769
120,0.985,1.22522113490002,0.00586168586185498,1.08049061067275
120,0.985,1.22836272755361,0.00593692180270433,1.08132248079734
120,0.985,1.2315043202072,0.00601194950252859,1.08209594852012
120,0.985,1.23464591286079,0.00608660149802653,1.08280214426169
120,0.985,1.23778750551438,0.00616069260038188,1.08343156429033
120,0.985,1.24092909816797,0.00623401878228491,1.08397406114122
120,0.985,1.24407069082156,0.00630635605507468,1.08441883794546
120,0.985,1.24721228347515,0.0063774593431507,1.08475444711004
120,0.985,1.25035387612874,0.00644706136342021,1.08496879380956
120,0.985,1.25349546878233,0.00651487151835628,1.08504914470537
120,0.985,1.25663706143592,0.0065805748118164,1.08498214232725
120,0.985,1.25977865408951,0.00664383079747188,1.08475382549943
120,0.985,1.2629202467431,0.00670427257024686,1.08434965614991
120,0.985,1.26606183939669,0.00676150581165946,1.08375455282237
120,0.985,1.26920343205028,0.00681510790034112,1.0829529311397
120,0.985,1.27234502470387,0.00686462709940905,1.08192875138562
120,0.985,1.27548661735746,0.0069095818324123,1.08066557334289
120,0.985,1.27862821001105,0.00694946005976971,1.07914661840564
120,0.985,1.28176980266464,0.0069837187674493,1.07735483890471
120,0.985,1.28491139531823,0.00701178357941368,1.07527299450926
120,0.985,1.28805298797182,0.00703304850499653,1.07288373543643
120,0.985,1.29119458062541,0.00704687583173969,1.07016969212016
120,0.985,1.29433617327899,0.00705259617352549,1.0671135708718
120,0.985,1.29747776593258,0.00704950868289056,1.06369825496248
120,0.985,1.30061935858617,0.00703688143532744,1.05990691044156
120,0.985,1.30376095123976,0.00701395199210197,1.05572309591611
120,0.985,1.30690254389335,0.00697992814667892,1.05113087542133
120,0.985,1.31004413654694,0.00693398885834084,1.04611493338603
120,0.985,1.31318572920053,0.00687528537478599,1.04066069068511
120,0.985,1.31632732185412,0.00680294254374858,1.03475442063605
120,0.985,1.31946891450771,0.00671606031177219,1.02838336378766
120,0.985,1.3226105071613,0.00661371540626665,1.02153584029829
120,0.985,1.32575209981489,0.00649496319500908,1.01420135869036
120,0.985,1.32889369246848,0.00635883971525164,1.0063707197438
120,0.985,1.33203528512207,0.00620436386258905,0.99803611434918
120,0.985,1.33517687777566,0.00603053972785306,0.989191214145527
120,0.985,1.33831847042925,0.00583635906845381,0.979831253852327
120,0.985,1.34146006308284,0.00562080389892561,0.969953104253965
120,0.985,1.34460165573643,0.00538284918383214,0.959555334935213
120,0.985,1.34774324839002,0.00512146561486637,0.948638265932313
120,0.985,1.35088484104361,0.00483562245283364,0.93720400762429
120,0.985,1.3540264336972,0.00452429041422597,0.925256488316923
120,0.985,1.35716802635079,0.00418644458146966,0.912801469128258
120,0.985,1.36030961900438,0.00382106731550258,0.899846545932845
120,0.985,1.36345121165797,0.00342715114913883,0.886401138296106
120,0.985,1.36659280431156,0.00300370163984653,0.872476465494993
120,0.985,1.36973439696515,0.00254974016094578,0.858085509852504
120,0.985,1.37287598961874,0.00206430661081702,0.843242967831492
120,0.985,1.37601758227233,0.00154646202070086,0.827965189409208
120,0.985,1.37915917492592,0.000995291042714896,0.812270106446298
120,0.985,1.38230076757951,0.000409904301069242,0.796177150870081
120,0.985,1.3854423602331,-0.000210559408979183,0.779707163588248
120,0.985,1.38858395288669,-0.000866931088273404,0.762882295175094
120,0.985,1.39172554554028,-0.00156000967901382,0.745725899420535
120,0.985,1.39486713819387,-0.00229056039818687,0.728262420889967
120,0.985,1.39800873084746,-0.00305931326732511,0.710517277700464
120,0.985,1.40115032350105,-0.0038669618446987,0.692516740720815
120,0.985,1.40429191615464,-0.00471416216405585,0.674287810405539
120,0.985,1.40743350880823,-0.00560153188200818,0.655858092460695
120,0.985,1.41057510146182,-0.00652964963428282,0.637255673499907
120,0.985,1.41371669411541,-0.0074990545991418,0.618508997805626
120,0.985,1.416858286769,-0.00851024626459429,0.599646746250657
120,0.985,1.41999987942259,-0.00956368439430655,0.58069771834175
120,0.985,1.42314147207618,-0.0106597891857267,0.561690718302655
120,0.985,1.42628306472977,-0.0117989416125122,0.542654445987119
120,0.985,1.42942465738336,-0.0129814839422324,0.523617393347798
120,0.985,1.43256625003695,-0.0142077204192419,0.504607747055075
120,0.985,1.43570784269054,-0.0154779181018376,0.485653297809436
120,0.985,1.43884943534413,-0.0167923078421153,0.46678135675703
120,0.985,1.44199102799772,-0.0181510853963731,0.448018679317731
120,0.985,1.4451326206513,-0.0195544126536689,0.429391396692488
120,0.985,1.44827421330489,-0.0210024189698412,0.410924955176191
120,0.985,1.45141580595848,-0.0224952025942855,0.392644063350885
120,0.985,1.45455739861207,-0.0240328321768934,0.374572647174425
120,0.985,1.45769899126566,-0.0256153483426578,0.356733812875589
120,0.985,1.46084058391925,-0.0272427653218763,0.339149817558131
120,0.985,1.46398217657284,-0.0289150726241756,0.321842047329294
120,0.985,1.46712376922643,-0.030632236745141,0.304831002760222
120,0.985,1.47026536188002,-0.0323942028947819,0.288136291407324
120,0.985,1.47340695453361,-0.034200896737806,0.27177662716743
120,0.985,1.4765485471872,-0.0360522261361447,0.255769836130067
120,0.985,1.47969013984079,-0.0379480828849879,0.24013286864551
120,0.985,1.48283173249438,-0.0398883444341827,0.224881817264084
120,0.985,1.48597332514797,-0.0418728755875919,0.210031940200905
120,0.985,1.48911491780156,-0.0439015301736589,0.195597689942157
120,0.985,1.49225651045515,-0.0459741526811734,0.181592746597774
120,0.985,1.49539810310874,-0.0480905798548197,0.168030055530027
120,0.985,1.49853969576233,-0.0502506422458109,0.15492186876161
120,0.985,1.50168128841592,-0.0524541657134632,0.142279789565783
120,0.985,1.50482288106951,-0.0547009728741918,0.130114819543145
120,0.985,1.5079644737231,-0.0569908844949381,0.118437407382973
120,0.985,1.51110606637669,-0.0593237208285267,0.107257498335486
120,0.985,1.51424765903028,-0.0616993028889796,0.0965845832790549
120,0.985,1.51738925168387,-0.0641174536651656,0.0864277460581714
120,0.985,1.52053084433746,-0.0665779992715874,0.0767957076040178
120,0.985,1.52367243699105,-0.0690807700354685,0.067696865167113
120,0.985,1.52681402964464,-0.0716256015195582,0.0591393248622732
120,0.985,1.52995562229823,-0.0742123354803665,0.0511309256589821
120,0.985,1.53309721495182,-0.0768408207617439,0.0436792529827205
120,0.985,1.53623880760541,-0.0795109141239343,0.036791640268128
120,0.985,1.539380400259,-0.0822224810083358,0.0304751571344556
120,0.985,1.54252199291259,-0.0849753962383692,0.0247365833822042
120,0.985,1.54566358556618,-0.0877695446568849,0.019582368724505
120,0.985,1.54880517821977,-0.0906048217006494,0.0150185790559173
120,0.985,1.55194677087336,-0.0934811339124433,0.0110508310735858
120,0.985,1.55508836352695,-0.0963983993913331,0.0076842181124138
120,0.985,1.55822995618054,-0.099356548181647,0.00492323104007471
120,0.985,1.56137154883413,-0.102355522601152,0.00277167884143772
120,0.985,1.56451314148772,-0.105395277508908,0.00123261398807206
120,0.985,1.56765473414131,-0.108475780513166,0.000308267728993619
120,0.985,1.5707963267949,-0.111597012119635,1.17123446234415e-31
120,0.98,0.00314159265358979,0.1013931374775,0.000352660212496572
120,0.98,0.00628318530717959,0.0983184283467058,0.001410121546083
120,0.98,0.00942477796076938,0.0952883230688609,0.00317083206528759
120,0.98,0.0125663706143592,0.0923028437908617,0.00563222476847255
120,0.98,0.015707963267949,0.0893620212988495,0.00879074568406851
120,0.98,0.0188495559215388,0.0864658947985826,0.0126418908351911
120,0.98,0.0219911485751286,0.083614511632904,0.0171802499452124
120,0.98,0.0251327412287183,0.0808079269362128,0.0223995544628635
120,0.98,0.0282743338823081,0.0780462032258472,0.0282927273751849
120,0.98,0.0314159265358979,0.075329409930304,0.0348519323438865
120,0.98,0.0345575191894877,0.0726576228542494,0.0420686199229492
120,0.98,0.0376991118430775,0.0700309235803321,0.0499335689583557
120,0.98,0.0408407044966673,0.06744939880787,0.0584369216941259
120,0.98,0.0439822971502571,0.0649131396285901,0.067568211570763
120,0.98,0.0471238898038469,0.0624222407397088,0.0773163831648642
120,0.98,0.0502654824574367,0.0599767995947917,0.0876698041507344
120,0.98,0.0534070751110265,0.0575769154930088,0.0986162695437022
120,0.98,0.0565486677646163,0.0552226886076007,0.110142998796741
120,0.98,0.0596902604182061,0.0529142189546195,0.122236626561311
120,0.98,0.0628318530717959,0.0506516053032676,0.134883188091311
120,0.98,0.0659734457253857,0.0484349440294719,0.148068100371874
120,0.98,0.0691150383789755,0.0462643279146663,0.161776140101656
120,0.98,0.0722566310325652,0.0441398448921285,0.175991419659258
120,0.98,0.075398223686155,0.0420615767436264,0.190697362152436
120,0.98,0.0785398163397448,0.0400295977495675,0.20587667659289
120,0.98,0.0816814089933346,0.0380439732963179,0.221511334168837
120,0.98,0.0848230016469244,0.0361047584448552,0.23758254650901
120,0.98,0.0879645943005142,0.034211996465449,0.254070746750967
120,0.98,0.091106186954104,0.0323657173436033,0.270955574147148
120,0.98,0.0942477796076938,0.0305659362630716,0.288215862866289
120,0.98,0.0973893722612836,0.028812652072318,0.30582963557688
120,0.98,0.100530964914873,0.0271058457413962,0.323774102333346
120,0.98,0.103672557568463,0.0254454788167897,0.342025665224035
120,0.98,0.106814150222053,0.0238314918823318,0.360559929182261
120,0.98,0.109955742875643,0.022263803034884,0.379351719305942
120,0.98,0.113097335529233,0.0207423063839713,0.39837510497693
120,0.98,0.116238928182822,0.0192668705850744,0.417603431016306
120,0.98,0.119380520836412,0.0178373374167125,0.437009356055897
120,0.98,0.122522113490002,0.0164535204118449,0.456564898247551
120,0.98,0.125663706143592,0.0151152035544211,0.476241488370103
120,0.98,0.128805298797182,0.0138221400521622,0.496010030328136
120,0.98,0.131946891450771,0.012574051196779,0.51584096896713
120,0.98,0.135088484104361,0.0113706253228798,0.535704365055434
120,0.98,0.138230076757951,0.0102115168767477,0.55556997720578
120,0.98,0.141371669411541,0.00909634560595943,0.575407350427418
120,0.98,0.14451326206513,0.00802469588050272,0.595185910915713
120,0.98,0.14765485471872,0.00699611615557127,0.614875066599932
120,0.98,0.15079644737231,0.00601011858561337,0.634444312882943
120,0.98,0.1539380400259,0.00506617879846369,0.653863342920176
120,0.98,0.15707963267949,0.00416373583747656,0.67310216170117
120,0.98,0.160221225333079,0.00330219227855125,0.692131203116304
120,0.98,0.163362817986669,0.00248091452775126,0.710921449116434
120,0.98,0.166504410640259,0.00169923330391547,0.729444550005125
120,0.98,0.169646003293849,0.000956444309218374,0.747672944844536
120,0.98,0.172787595947439,0.000251809089114069,0.765579980907357
120,0.98,0.175929188601028,-0.000415443918551583,0.78314003107163
120,0.98,0.179070781254618,-0.00104611814715597,0.800328608032633
120,0.98,0.182212373908208,-0.00164104748131053,0.817122474198961
120,0.98,0.185353966561798,-0.00220109465870036,0.833499746148394
120,0.98,0.188495559215388,-0.00272714950097822,0.849439992544376
120,0.98,0.191637151868977,-0.00322012698269514,0.864924324456461
120,0.98,0.194778744522567,-0.00368096514895602,0.879935477087128
120,0.98,0.197920337176157,-0.00411062289412026,0.894457881983686
120,0.98,0.201061929829747,-0.00451007761539021,0.908477728905673
120,0.98,0.204203522483337,-0.00488032275652284,0.92198301662518
120,0.98,0.207345115136926,-0.00522236525813463,0.934963592057415
120,0.98,0.210486707790516,-0.00553722293212744,0.947411177250315
120,0.98,0.213628300444106,-0.00582592177862104,0.959319383902789
120,0.98,0.216769893097696,-0.00608949326442626,0.970683715228977
120,0.98,0.219911485751286,-0.00632897158250445,0.981501555137545
120,0.98,0.223053078404875,-0.00654539091205006,0.991772144848719
120,0.98,0.226194671058465,-0.00673978269876438,1.00149654722331
120,0.98,0.229336263712055,-0.00691317297460775,1.01067759922684
120,0.98,0.232477856365645,-0.00706657973576966,1.0193198530918
120,0.98,0.235619449019234,-0.00720101039685916,1.02742950687373
120,0.98,0.238761041672824,-0.00731745933832645,1.03501432521585
120,0.98,0.241902634326414,-0.00741690556299038,1.04208355124355
120,0.98,0.245044226980004,-0.00750031047617949,1.04864781059975
120,0.98,0.248185819633594,-0.0075686158025331,1.05471900870614
120,0.98,0.251327412287183,-0.00762274165086371,1.06031022238984
120,0.98,0.254469004940773,-0.00766358473679601,1.0654355870525
120,0.98,0.257610597594363,-0.00769201677109393,1.07011018057644
120,0.98,0.260752190247953,-0.00770888301977207,1.07434990516245
120,0.98,0.263893782901543,-0.00771500104024803,1.07817136827538
120,0.98,0.267035375555132,-0.00771115959597435,1.08159176383929
120,0.98,0.270176968208722,-0.00769811775020185,1.08462875477258
120,0.98,0.273318560862312,-0.007676604137827,1.08730035789111
120,0.98,0.276460153515902,-0.00764731641263899,1.08962483212885
120,0.98,0.279601746169492,-0.00761092086577897,1.09162057094154
120,0.98,0.282743338823081,-0.0075680522098317,1.09330599966304
120,0.98,0.285884931476671,-0.0075193135217147,1.09469947848407
120,0.98,0.289026524130261,-0.00746527633644151,1.09581921162059
120,0.98,0.292168116783851,-0.00740648088287282,1.09668316313014
120,0.98,0.295309709437441,-0.00734343645181179,1.09730897973347
120,0.98,0.29845130209103,-0.00727662188614098,1.09771392089009
120,0.98,0.30159289474462,-0.00720648618227143,1.09791479628134
120,0.98,0.30473448739821,-0.00713344919183323,1.09792791075541
120,0.98,0.3078760800518,-0.0070579024123949,1.09776901670338
120,0.98,0.31101767270539,-0.0069802098559672,1.09745327375155
120,0.98,0.314159265358979,-0.00690070898415102,1.09699521558294
120,0.98,0.317300858012569,-0.00681971169901985,1.09640872363551
120,0.98,0.320442450666159,-0.00673750537914253,1.09570700736838
120,0.98,0.323584043319749,-0.00665435395058284,1.09490259074054
120,0.98,0.326725635973339,-0.00657049898319551,1.0940073045069
120,0.98,0.329867228626928,-0.00648616080311298,1.09303228390909
120,0.98,0.333008821280518,-0.00640153961291401,1.09198797131459
120,0.98,0.336150413934108,-0.00631681661162992,1.09088412334616
120,0.98,0.339292006587698,-0.00623215510740877,1.08972982203661
120,0.98,0.342433599241288,-0.00614770161635686,1.08853348954414
120,0.98,0.345575191894877,-0.00606358694176723,1.08730290596988
120,0.98,0.348716784548467,-0.0059799272286456,1.08604522983261
120,0.98,0.351858377202057,-0.00589682498910499,1.08476702076778
120,0.98,0.354999969855647,-0.00581437009487806,1.08347426404238
120,0.98,0.358141562509236,-0.00573264073381508,1.08217239649748
120,0.98,0.361283155162826,-0.00565170432783357,1.0808663335554
120,0.98,0.364424747816416,-0.00557161841035975,1.07956049695725
120,0.98,0.367566340470006,-0.00549243146181638,1.07825884292285
120,0.98,0.370707933123596,-0.00541418370220292,1.07696489045563
120,0.98,0.373849525777185,-0.00533690784025159,1.07568174954259
120,0.98,0.376991118430775,-0.00526062977904812,1.07441214902835
120,0.98,0.380132711084365,-0.00518536927835284,1.07315846397165
120,0.98,0.383274303737955,-0.00511114057418727,1.07192274231756
120,0.98,0.386415896391545,-0.00503795295650245,1.07070673074502
120,0.98,0.389557489045134,-0.00496581130601242,1.06951189957535
120,0.98,0.392699081698724,-0.00489471659144197,1.06833946664857
120,0.98,0.395840674352314,-0.00482466632861528,1.06719042009359
120,0.98,0.398982267005904,-0.004755655002951,1.06606553994315
120,0.98,0.402123859659494,-0.00468767445700463,1.06496541855515
120,0.98,0.405265452313083,-0.0046207142447961,1.06389047982352
120,0.98,0.408407044966673,-0.00455476195469401,1.06284099717125
120,0.98,0.411548637620263,-0.00448980350265282,1.06181711033363
120,0.98,0.414690230273853,-0.00442582339761577,1.06081884094901
120,0.98,0.417831822927443,-0.00436280498086861,1.05984610698239
120,0.98,0.420973415581032,-0.00430073064111808,1.0588987360173
120,0.98,0.424115008234622,-0.00423958200701535,1.05797647745489
120,0.98,0.427256600888212,-0.00417934011881071,1.05707901366619
120,0.98,0.430398193541802,-0.00411998558074617,1.05620597014562
120,0.98,0.433539786195392,-0.00406149869574784,1.0553569247176
120,0.98,0.436681378848981,-0.00400385958389904,1.0545314158504
120,0.98,0.439822971502571,-0.00394704828609704,1.05372895013006
120,0.98,0.442964564156161,-0.00389104485422842,1.05294900895048
120,0.98,0.446106156809751,-0.00383582942911298,1.05219105447346
120,0.98,0.44924774946334,-0.00378138230738934,1.05145453491208
120,0.98,0.45238934211693,-0.00372768399843804,1.05073888918969
120,0.98,0.45553093477052,-0.00367471527236007,1.05004355102529
120,0.98,0.45867252742411,-0.00362245719995097,1.04936795249303
120,0.98,0.4618141200777,-0.00357089118554305,1.04871152710352
120,0.98,0.464955712731289,-0.00351999899351735,1.04807371244959
120,0.98,0.468097305384879,-0.00346976276921218,1.0474539524594
120,0.98,0.471238898038469,-0.00342016505490228,1.04685169929464
