eta,theta,p_sb,p_c,p_db_h,p_db_v,delta
0.915,0.4973663720112097,0.10458693354980247,0.007213005659877538,0.8845218962818449,0.003678164508475028,0.0
0.915,0.5036621488721111,0.10704620177201908,0.0072146001912057325,0.8818744548529783,0.003864743183796781,0.0
0.915,0.5099579257330125,0.1095262132271318,0.007216208171955358,0.8791993766833045,0.0040582019176081735,0.0
0.915,0.5162537025939139,0.11202660147236243,0.007217829364533605,0.8764968712972894,0.004258697865814591,0.0
0.915,0.5225494794548152,0.11454699653969021,0.0072194635290619025,0.8737671506000569,0.004466389331191003,0.0
0.915,0.5288452563157167,0.11708702497784414,0.007221110423403296,0.8710104288656728,0.00468143573307975,0.0
0.915,0.535141033176618,0.11964630989500853,0.007222769803190081,0.8682269227250905,0.004903997576710989,0.0
0.915,0.5414368100375194,0.12222447100224627,0.007224441421851939,0.8654168511537542,0.00513423642214756,0.0
0.915,0.5477325868984209,0.12482112465764204,0.007226125030644378,0.8625804354588579,0.00537231485285604,0.0
0.915,0.5540283637593222,0.1274358839111695,0.007227820378678332,0.8597178992662464,0.005618396443905957,0.0
0.915,0.5603241406202236,0.1300683585502856,0.00722952721294917,0.8568294685069658,0.005872645729799359,0.0
0.915,0.566619917481125,0.13271815514625343,0.007231245278366911,0.8539153714034472,0.006135228171932759,0.0
0.915,0.5729156943420264,0.13538487710119845,0.007232974317787043,0.8509758384553207,0.006406310125694016,0.0
0.915,0.5792114712029277,0.13806812469589771,0.007234714072040884,0.848011102424865,0.006686058807196521,0.0
0.915,0.5855072480638291,0.14076749513830744,0.00723646427996777,0.8450213983220716,0.006974642259653378,0.0
0.915,0.5918030249247306,0.14348258261282767,0.007238224678446406,0.8420069633893319,0.007272229319394349,0.0
0.915,0.5980988017856319,0.14621297833030836,0.007239995002427609,0.8389680370857358,0.007578989581528489,0.0
0.915,0.6043945786465333,0.148958270578797,0.0072417749849670015,0.8359048610709805,0.007895093365255566,0.0
0.915,0.6106903555074347,0.15171804477502898,0.007243564357258664,0.8328176791888832,0.008220711678829415,0.0
0.915,0.6169861323683361,0.15449188351666313,0.007245362848668882,0.8297067374504917,0.00855601618417674,0.0
0.915,0.6232819092292374,0.1572793666352606,0.007247170186770203,0.8265722840167946,0.00890117916117474,0.0
0.915,0.6295776860901389,0.1600800712500109,0.007248986097376864,0.8234145691810209,0.009256373471591394,0.0
0.915,0.6358734629510403,0.16289357182220213,0.007250810304579545,0.8202338453505262,0.009621772522692135,0.0
0.915,0.6421692398119416,0.16571944021043764,0.007252642530781492,0.8170303670282641,0.009997550230516962,0.0
0.915,0.6484650166728431,0.16855724572659792,0.00725448249673484,0.8138043907938355,0.01038388098283226,0.0
0.915,0.6547607935337444,0.17140655519254652,0.00725632992157695,0.8105561752841152,0.01078093960176145,0.0
0.915,0.6610565703946458,0.17426693299758111,0.007258184522868338,0.8072859811734516,0.011188901306099248,0.0
0.915,0.6673523472555472,0.17713794115662557,0.007260046016629655,0.8039940711534309,0.0116079416733139,0.0
0.915,0.6736481241164486,0.1800191393691646,0.007261914117380559,0.8006807099122127,0.012038236601242558,0.0
0.915,0.67994390097735,0.18291008507891682,0.007263788538178087,0.7973461641134209,0.012479962269484479,0.0
0.915,0.6862396778382513,0.18581033353424564,0.007265668990655681,0.7939907023746016,0.012933295100497587,0.0
0.915,0.6925354546991528,0.18871943784930473,0.00726755518506322,0.7906145952452288,0.01339841172040342,0.0
0.915,0.6988312315600541,0.19163694906591552,0.007269446830306817,0.7872181151842719,0.013875488919506223,0.0
0.915,0.7051270084209555,0.19456241621617423,0.007271343633989583,0.7838015365373048,0.014364703612531855,0.0
0.915,0.7114227852818569,0.19749538638578365,0.007273245302452478,0.7803651355131719,0.014866232798592307,0.0
0.915,0.7177185621427583,0.2004354047781079,0.00727515154081631,0.776909190160194,0.015380253520882063,0.0
0.915,0.7240143390036597,0.20338201477894371,0.007277062053023143,0.7734339803419215,0.015906942826112352,0.0
0.915,0.7303101158645611,0.20633475802200604,0.007278976541879059,0.7699397877124255,0.016446477723689915,0.0
0.915,0.7366058927254625,0.20929317445512224,0.007280894709097177,0.766426895691134,0.016999035144646832,0.0
0.915,0.7429016695863638,0.21225680240712866,0.0072828162553409586,0.7628955894372027,0.017564791900328048,0.0
0.915,0.7491974464472653,0.2152251786554663,0.007284740880267553,0.7593461558234228,0.018143924640843898,0.0
0.915,0.7554932233081666,0.21819783849446764,0.007286668282573044,0.7557788834096655,0.018736609813294332,0.0
0.915,0.761789000169068,0.22117431580432978,0.007288598160036407,0.7521940624158613,0.019343023619772803,0.0
0.915,0.7680847770299695,0.22415414312076648,0.007290530209564772,0.7485919846945125,0.019963341975156538,0.0
0.915,0.7743805538908708,0.22713685170533215,0.0072924641272390685,0.7449729437027374,0.020597740464691722,0.0
0.915,0.7806763307517722,0.23012197161641135,0.007294399608360546,0.7413372344738478,0.02124639430138081,0.0
0.915,0.7869721076126736,0.23310903178086412,0.0072963363474963724,0.7376851535884593,0.021909478283180402,0.0
0.915,0.793267884473575,0.2360975600663216,0.007298274038527123,0.7340169991451337,0.02258716675001793,0.0
0.915,0.7995636613344763,0.2390870833541205,0.007300212374693789,0.7303330707305512,0.023279633540635183,0.0
0.915,0.8058594381953778,0.24207712761287017,0.007302151048645813,0.7266336693892164,0.023987051949267965,0.0
0.915,0.8121552150562792,0.24506721797264128,0.0073040897524885885,0.7229190975927007,0.02470959468216996,0.0
0.915,0.8184509919171805,0.24805687879976637,0.007306028177832592,0.7191896592084116,0.025447433813990204,0.0
0.915,0.824746768778082,0.25104563377224365,0.00730796601584181,0.7154456594679017,0.02620074074401319,0.0
0.915,0.8310425456389833,0.25403300595573164,0.007309902957283367,0.7116874049347147,0.026969686152270855,0.0
0.915,0.8373383224998847,0.25701851788012536,0.007311838692576971,0.7079152034717622,0.027754439955536055,0.0
0.915,0.843634099360786,0.26000169161670095,0.007313772911844887,0.7041293642082479,0.02855517126320699,0.0
0.915,0.8499298762216875,0.2629820488558195,0.007315705304962551,0.700330197506126,0.029372048333092655,0.0
0.915,0.8562256530825889,0.2659591109851753,0.007317635561609039,0.6965180149261071,0.030205238527109164,0.0
0.915,0.8625214299434902,0.2689323991685776,0.00731956337131817,0.6926931291932078,0.031054908266896986,0.0
0.915,0.8688172068043917,0.27190143442525333,0.0073214884235303,0.6888558541618469,0.03192122298936986,0.0
0.915,0.875112983665293,0.27486573770965517,0.0073234104076435975,0.6850065047804966,0.0328043471022052,0.0
0.915,0.8814087605261944,0.2778248299917641,0.007325329013066151,0.681145397055883,0.03370444393928739,0.0
0.915,0.8877045373870958,0.2807782323378704,0.007327243929268856,0.6772728480167473,0.03462167571611401,0.0
0.915,0.8940003142479972,0.2837254659918192,0.00732915484583764,0.6733891756771672,0.03555620348517673,0.0
0.915,0.9002960911088986,0.2866660524567052,0.007331061452526313,0.669494698999442,0.03650818709132719,0.0
0.915,0.9065918679698,0.28959951357700203,0.007332963439310017,0.6655897378565484,0.03747778512713986,0.0
0.915,0.9128876448307014,0.29252537162111075,0.007334860496439015,0.661674612994168,0.03846515488828267,0.0
0.915,0.9191834216916027,0.29544314936430854,0.007336752314492204,0.6577496459922927,0.039470452328907175,0.0
0.915,0.9254791985525042,0.2983523701720858,0.0073386385844308065,0.6538151592264136,0.040493832017070304,0.0
0.915,0.9317749754134055,0.3012525580838504,0.007340518997653416,0.6498714758282982,0.041535447090198636,0.0
0.915,0.9380707522743069,0.3041432378969842,0.00734239324604996,0.6459189196463586,0.042595449210608066,0.0
0.915,0.9443665291352084,0.307023935251234,0.007344261022056169,0.6419578152056203,0.04367398852109034,0.0
0.915,0.9506623059961097,0.3098941767134174,0.007346122018709411,0.637988487667295,0.04477121360057864,0.0
0.915,0.9569580828570111,0.31275348986242746,0.0073479759297029,0.634011262787965,0.0458872714199052,0.0
0.915,0.9632538597179124,0.315601403374515,0.007349822449441649,0.630026466878382,0.04702230729766207,0.0
0.915,0.9695496365788139,0.31843744710883093,0.007351661273097272,0.6260344267618934,0.04817646485617917,0.0
0.915,0.9758454134397152,0.32126115219320933,0.007353492096664152,0.6220354697324967,0.04934988597763065,0.0
0.915,0.9821411903006166,0.3240720511101697,0.007355314617015259,0.6180299235125324,0.050542710760283674,0.0
0.915,0.9884369671615181,0.32686967778311976,0.007357128531957189,0.6140181162100224,0.05175507747490122,0.0
0.915,0.9947327440224194,0.3296535676627382,0.007358933540287345,0.6100003762756625,0.05298712252131285,0.0
0.915,1.0010285208833207,0.33242325781351495,0.00736072934184941,0.605977032459471,0.05423898038516563,0.0
0.915,1.0073242977442223,0.33517828700043045,0.007362515637589329,0.6019484137671121,0.05551078359486887,0.0
0.915,1.0136200746051236,0.3379181957757485,0.007364292129612121,0.5979148494158952,0.05680266267874504,0.0
0.915,1.019915851466025,0.3406425265659058,0.007366058521237979,0.5938766687904556,0.05811474612240126,0.0
0.915,1.0262116283269263,0.34335082375847165,0.007367814517058393,0.5898342013981377,0.05944716032633307,0.0
0.915,1.0325074051878278,0.3460426337891569,0.007369559822993199,0.5857877768240751,0.06080002956377545,0.0
0.915,1.0388031820487291,0.3487175052288508,0.007371294146346317,0.5817377246859909,0.06217347593881274,0.0
0.915,1.0450989589096304,0.3513749888706607,0.0073730171958628085,0.5776843745887148,0.06356761934476247,0.0
0.915,1.051394735770532,0.3540146378169322,0.00737472868178469,0.5736280560784386,0.06498257742284548,0.0
0.915,1.0576905126314333,0.3566360075662261,0.007376428315907559,0.5695690985967115,0.06641846552115584,0.0
0.915,1.0639862894923346,0.35923865610022815,0.007378115811637627,0.5655078314341906,0.06787539665394465,0.0
0.915,1.070282066353236,0.3618221439705686,0.0073797908840464175,0.5614445836841551,0.06935348146123092,0.0
0.915,1.0765778432141375,0.3643860343855248,0.007381453249929065,0.5573796841957946,0.07085282816875259,0.0
0.915,1.0828736200750388,0.3669298932965851,0.007383102627858478,0.5533134615272858,0.07237354254827168,0.0
0.915,1.0891693969359402,0.3694532894848478,0.007384738738242581,0.5492462438986632,0.07391572787824748,0.0
0.915,1.0954651737968417,0.3719557946472302,0.007386361303379792,0.545178359144501,0.07547948490489007,0.0
0.915,1.101760950657743,0.3744369834824633,0.0073879700475149536,0.5411101346664143,0.07706491180360842,0.0
0.915,1.1080567275186444,0.376896433776846,0.007389564696894384,0.5370418973853935,0.07867210414086707,0.0
0.915,1.1143525043795457,0.3793337264897342,0.00739114497982229,0.5329739736939809,0.0803011548364632,0.0
0.915,1.1206482812404472,0.38174844583873846,0.007392710626715089,0.5289066894083081,0.08195215412623934,0.0
0.915,1.1269440581013486,0.3841401793846041,0.007394261370157043,0.5248403697199969,0.08362518952524287,0.0
0.915,1.13323983496225,0.38650851811575015,0.007395796944954722,0.5207753391479478,0.08532034579134826,0.0
0.915,1.1395356118231514,0.3888530565324372,0.007397317088191568,0.5167119214900194,0.08703770488935274,0.0
0.915,1.1458313886840528,0.3911733927305416,0.007398821539282396,0.5126504397746176,0.08877734595555965,0.0
0.915,1.152127165544954,0.3934691284849072,0.007400310040027803,0.5085912162122032,0.09053934526286275,0.0
0.915,1.1584229424058554,0.39573986933225097,0.007401782334666701,0.504534572146739,0.0923237761863443,0.0
0.915,1.164718719266757,0.39798522465359276,0.007403238169931231,0.500480828007078,0.09413070916939903,0.0
0.915,1.1710144961276583,0.40020480775618517,0.00740467729509896,0.49643030325831944,0.09596021169039722,0.0
0.915,1.1773102729885596,0.4023982359549176,0.007406099462045803,0.49238331635313676,0.0978123482299011,0.0
0.915,1.1836060498494612,0.4045651306531638,0.007407504425298783,0.4883401846830949,0.09968718023844347,0.0
0.915,1.1899018267103625,0.40670511742305276,0.007408891942087602,0.4843012245299754,0.10158476610488511,0.0
0.915,1.1961976035712638,0.4088178260851307,0.0074102617723967295,0.4802667510171134,0.10350516112536037,0.0
0.915,1.2024933804321651,0.4109028907873897,0.007411613679016307,0.4762370780607713,0.10544841747282359,0.0
0.915,1.2087891572930667,0.41295995008363906,0.007412947427593251,0.47221251832155825,0.10741458416721064,0.0
0.915,1.215084934153968,0.41498864701118693,0.007414262786681513,0.46819338315591,0.10940370704622267,0.0
0.915,1.2213807110148693,0.41698862916781304,0.00741555952779171,0.46417998256764664,0.11141582873674963,0.0
0.915,1.2276764878757709,0.41895954878799985,0.007416837425440846,0.4601726251596201,0.11345098862694016,0.0
0.915,1.2339722647366722,0.42090106281840045,0.007418096257201188,0.45617161808546786,0.11550922283893157,0.0
0.915,1.2402680415975735,0.4228128329925139,0.007419335803748925,0.4521772670014876,0.11759056420225078,0.0
0.915,1.2465638184584749,0.4246945259045438,0.007420555848911871,0.4481898760186483,0.11969504222789702,0.0
0.915,1.2528595953193764,0.42654581308241585,0.007421756179715771,0.44420974765475263,0.12182268308311708,0.0
0.915,1.2591553721802777,0.42836637105992126,0.007422936586433457,0.44023718278676366,0.12397350956688266,0.0
0.915,1.265451149041179,0.43015588144797295,0.007424096862628742,0.43627248060331686,0.12614754108608267,0.0
0.915,1.2717469259020806,0.43191403100493597,0.007425236805203093,0.4323159385574245,0.1283447936324379,0.0
0.915,1.278042702762982,0.4336405117060155,0.0074263562144404605,0.4283678523193964,0.13056527976014878,0.0
0.915,1.2843384796238833,0.4353350208116755,0.007427454894051939,0.42442851572998574,0.13280900856428796,0.0
0.915,1.2906342564847846,0.43699726093506186,0.007428532651218805,0.4204982207537776,0.13507598565994283,0.0
0.915,1.2969300333456861,0.43862694010840514,0.007429589296636192,0.41657725743283774,0.13736621316212194,0.0
0.915,1.3032258102065875,0.4402237718483824,0.007430624644554841,0.4126659138406339,0.13967968966643,0.0
0.915,1.3095215870674888,0.4417874752204093,0.007431638512823416,0.40876447603624466,0.14201641023052378,0.0
0.915,1.3158173639283903,0.44331777490184227,0.007432630722929474,0.4048732280188751,0.14437636635635442,0.0
0.915,1.3221131407892917,0.44481440124406535,0.007433601100039173,0.4009924516826915,0.14675954597320529,0.0
0.915,1.328408917650193,0.44627709033344,0.007434549473036967,0.39712242677198967,0.14916593342153459,0.0
0.915,1.3347046945110943,0.44770558405109373,0.00743547567456481,0.39326343083671494,0.15159550943762762,0.0
0.915,1.3410004713719959,0.4490996301315265,0.007436379541059971,0.38941573918834693,0.15404825113906806,0.0
0.915,1.3472962482328972,0.45045898222001024,0.007437260912791435,0.3855796248561657,0.15652413201103377,0.0
0.915,1.3535920250937985,0.4517833999287655,0.007438119633897644,0.381755358543912,0.15902312189342613,0.0
0.915,1.3598878019547,0.4530726488918854,0.007438955552421223,0.3779432085868589,0.1615451869688356,0.0
0.915,1.3661835788156014,0.45432650081899373,0.007439768520344157,0.3741434409093104,0.16409028975135273,0.0
0.915,1.3724793556765027,0.4555447335476126,0.007440558393621614,0.37035631898253746,0.16665838907622935,0.0
0.915,1.378775132537404,0.4567271310942206,0.007441325032214932,0.36658210378317135,0.16924944009039447,0.0
0.915,1.3850709093983056,0.45787348370398034,0.007442068300124091,0.3628210537520661,0.17186339424383096,0.0
0.915,1.391366686259207,0.45898358789912025,0.007442788065418793,0.3590734247536446,0.17450019928181745,0.0
0.915,1.3976624631201082,0.46005724652594726,0.0074434842002693204,0.3553394700357438,0.17715979923804087,0.0
0.915,1.4039582399810098,0.4610942688004734,0.007444156580975906,0.35161944018997143,0.1798421344285805,0.0
0.915,1.410254016841911,0.462094470352641,0.007444805087997118,0.34791358311259146,0.18254714144677187,0.0
0.915,1.4165497937028124,0.46305767326912556,0.007445429605978536,0.3442221439659475,0.18527475315894967,0.0
0.915,1.4228455705637137,0.4639837061347028,0.007446030023778403,0.34054536514044365,0.18802489870107633,0.0
0.915,1.4291413474246153,0.4648724040721608,0.007446606234494172,0.33688348621709047,0.19079750347625574,0.0
0.915,1.4354371242855166,0.4657236087807435,0.007447158135487379,0.3332367439306347,0.1935924891531359,0.0
0.915,1.441732901146418,0.46653716857310884,0.007447685628407784,0.3296053721332805,0.1964097736652039,0.0
0.915,1.4480286780073195,0.4673129384107902,0.007448188619215389,0.32598960175902264,0.1992492712109731,0.0
0.915,1.4543244548682208,0.4680507799381402,0.0074486670182042775,0.32238966078859527,0.20211089225506143,0.0
0.915,1.4606202317291221,0.46875056151475275,0.007449120740021495,0.3188057742150577,0.2049945435301692,0.0
0.915,1.4669160085900235,0.469412158246342,0.007449549703688545,0.3152381640100225,0.20790012803994837,0.0
0.915,1.473211785450925,0.47003545201407004,0.007449953832620331,0.31168704909054235,0.2108275450627685,0.0
0.915,1.4795075623118263,0.4706203315023126,0.007450333054642008,0.30815264528666814,0.21377669015637848,0.0
0.915,1.4858033391727277,0.4711666922248476,0.007450687302007369,0.3046351653096839,0.21674745516346247,0.0
0.915,1.4920991160336292,0.47167443654946006,0.007451016511414054,0.30113481872103764,0.21973972821808962,0.0
0.915,1.4983948928945305,0.47214347372095083,0.007451320624018476,0.2976518119019759,0.22275339375305586,0.0
0.915,1.5046906697554319,0.47257371988254193,0.00745159958544995,0.29418634802389027,0.22578833250811894,0.0
0.915,1.5109864466163332,0.4729650980956676,0.0074518533458232065,0.2907386270193917,0.22884442153911855,0.0
0.915,1.5172822234772347,0.47331753835814516,0.007452081859750611,0.28730884555411934,0.23192153422798628,0.0
0.915,1.523578000338136,0.47363097762071693,0.007452285086352326,0.28389719699929544,0.2350195402936365,0.0
0.915,1.5298737771990374,0.4739053598019582,0.007452462989266673,0.2805038714050353,0.23813830580374126,0.0
0.915,1.536169554059939,0.47414063580154203,0.0074526155366580965,0.27712905547442235,0.2412776931873791,0.0
0.915,1.5424653309208403,0.47433676351185977,0.007452742701225146,0.27377293253835805,0.24443756124855823,0.0
0.915,1.5487611077817416,0.4744937078279899,0.00745284446020631,0.2704356825311947,0.24761776518061052,0.0
0.915,1.555056884642643,0.4746114406560095,0.007452920795386278,0.26711748196715845,0.25081815658144707,0.0
0.915,1.5613526615035445,0.4746899409196506,0.0074529716931000045,0.2638185039175749,0.254038583469676,0.0
0.915,1.5676484383644458,0.4747291945652927,0.007452997144234962,0.26053891798890105,0.2572788903015726,0.0
0.915,1.573944215225347,0.4747291945652927,0.007452997144234899,0.25727889030157275,0.26053891798890083,0.0
0.915,1.5802399920862487,0.47468994091965055,0.007452971693099941,0.25403858346967595,0.26381850391757466,0.0
0.915,1.58653576894715,0.4746114406560094,0.007452920795386463,0.2508181565814472,0.26711748196715823,0.0
0.915,1.5928315458080513,0.4744937078279898,0.0074528444602063705,0.2476177651806106,0.27043568253119443,0.0
0.915,1.5991273226689526,0.47433676351186,0.007452742701225086,0.24443756124855845,0.273772932538358,0.0
0.915,1.6054230995298542,0.4741406358015419,0.007452615536658157,0.24127769318737902,0.27712905547442207,0.0
0.915,1.6117188763907555,0.4739053598019582,0.007452462989266736,0.2381383058037414,0.28050387140503513,0.0
0.915,1.6180146532516568,0.4736309776207169,0.00745228508635251,0.23501954029363653,0.28389719699929516,0.0
0.915,1.6243104301125584,0.473317538358145,0.007452081859750609,0.2319215342279862,0.28730884555411923,0.0
0.915,1.6306062069734597,0.4729650980956677,0.007451853345823147,0.2288444215391189,0.29073862701939157,0.0
0.915,1.636901983834361,0.47257371988254193,0.007451599585450076,0.22578833250811925,0.2941863480238901,0.0
0.915,1.6431977606952624,0.4721434737209508,0.007451320624018599,0.22275339375305617,0.29765181190197565,0.0
0.915,1.649493537556164,0.47167443654946,0.0074510165114139906,0.2197397282180896,0.3011348187210376,0.0
0.915,1.6557893144170652,0.4711666922248475,0.00745068730200743,0.21674745516346258,0.3046351653096837,0.0
0.915,1.6620850912779666,0.4706203315023126,0.007450333054642133,0.21377669015637873,0.30815264528666786,0.0
0.915,1.668380868138868,0.47003545201407015,0.0074499538326202085,0.21082754506276868,0.31168704909054246,0.0
0.915,1.6746766449997694,0.469412158246342,0.007449549703688544,0.20790012803994848,0.3152381640100222,0.0
0.915,1.6809724218606708,0.468750561514753,0.007449120740021248,0.2049945435301694,0.3188057742150576,0.0
0.915,1.687268198721572,0.4680507799381403,0.0074486670182044015,0.20211089225506154,0.3223896607885951,0.0
0.915,1.6935639755824736,0.46731293841079,0.007448188619215572,0.199249271210973,0.3259896017590224,0.0
0.915,1.699859752443375,0.466537168573109,0.007447685628407787,0.1964097736652042,0.3296053721332804,0.0
0.915,1.7061555293042763,0.4657236087807435,0.007447158135487316,0.193592489153136,0.33323674393063435,0.0
0.915,1.7124513061651778,0.4648724040721609,0.0074466062344939864,0.1907975034762558,0.3368834862170906,0.0
0.915,1.7187470830260791,0.4639837061347028,0.00744603002377834,0.18802489870107644,0.3405453651404434,0.0
0.915,1.7250428598869805,0.46305767326912556,0.007445429605978536,0.1852747531589498,0.34422214396594736,0.0
0.915,1.7313386367478818,0.462094470352641,0.007444805087997055,0.182547141446772,0.34791358311259124,0.0
0.915,1.7376344136087833,0.46109426880047344,0.007444156580975783,0.17984213442858052,0.35161944018997143,0.0
0.915,1.7439301904696847,0.46005724652594715,0.007443484200269445,0.17715979923804095,0.3553394700357435,0.0
0.915,1.750225967330586,0.45898358789912036,0.007442788065418795,0.1745001992818176,0.3590734247536446,0.0
0.915,1.7565217441914875,0.45787348370398023,0.007442068300124027,0.1718633942438309,0.36282105375206597,0.0
0.915,1.7628175210523889,0.45672713109422064,0.00744132503221487,0.16924944009039464,0.36658210378317113,0.0
0.915,1.7691132979132902,0.4555447335476129,0.007440558393621618,0.16665838907622957,0.37035631898253735,0.0
0.915,1.7754090747741915,0.4543265008189938,0.007439768520344343,0.16409028975135284,0.3741434409093101,0.0
0.915,1.781704851635093,0.45307264889188553,0.007438955552421287,0.16154518696883566,0.37794320858685904,0.0
0.915,1.7880006284959944,0.4517833999287657,0.007438119633897334,0.15902312189342624,0.3817553585439118,0.0
0.915,1.7942964053568957,0.4504589822200104,0.0074372609127911875,0.15652413201103393,0.3855796248561656,0.0
0.915,1.8005921822177973,0.4490996301315265,0.007436379541059784,0.15404825113906806,0.38941573918834693,0.0
0.915,1.8068879590786986,0.44770558405109395,0.007435475674564747,0.15159550943762776,0.3932634308367147,0.0
0.915,1.8131837359396,0.4462770903334401,0.00743454947303709,0.14916593342153467,0.3971224267719894,0.0
0.915,1.8194795128005012,0.44481440124406535,0.0074336011000392345,0.1467595459732054,0.4009924516826912,0.0
0.915,1.8257752896614028,0.44331777490184215,0.007432630722929534,0.14437636635635437,0.404873228018875,0.0
0.915,1.8320710665223041,0.44178747522040934,0.0074316385128233515,0.14201641023052386,0.4087644760362444,0.0
0.915,1.8383668433832054,0.4402237718483826,0.007430624644554594,0.1396796896664301,0.4126659138406338,0.0
0.915,1.844662620244107,0.43862694010840525,0.007429589296636069,0.13736621316212197,0.41657725743283786,0.0
0.915,1.8509583971050083,0.436997260935062,0.007428532651219118,0.135075985659943,0.42049822075377746,0.0
0.915,1.8572541739659096,0.4353350208116758,0.007427454894051941,0.1328090085642881,0.4244285157299856,0.0
0.915,1.863549950826811,0.4336405117060155,0.007426356214440645,0.13056527976014895,0.42836785231939606,0.0
0.915,1.8698457276877125,0.43191403100493586,0.007425236805203091,0.12834479363243786,0.4323159385574242,0.0
0.915,1.8761415045486138,0.43015588144797323,0.00742409686262862,0.1261475410860829,0.43627248060331675,0.0
0.915,1.8824372814095152,0.42836637105992126,0.0074229365864334545,0.12397350956688273,0.44023718278676327,0.0
0.915,1.8887330582704167,0.42654581308241585,0.007421756179715646,0.12182268308311718,0.44420974765475246,0.0
0.915,1.895028835131318,0.42469452590454393,0.007420555848911747,0.11969504222789713,0.4481898760186482,0.0
0.915,1.9013246119922194,0.42281283299251404,0.007419335803749051,0.11759056420225088,0.45217726700148747,0.0
0.915,1.9076203888531207,0.4209010628184008,0.007418096257201253,0.11550922283893171,0.45617161808546774,0.0
0.915,1.9139161657140222,0.4189595487879999,0.007416837425440844,0.11345098862694022,0.46017262515961976,0.0
0.915,1.9202119425749236,0.41698862916781315,0.007415559527791588,0.11141582873674982,0.4641799825676465,0.0
0.915,1.9265077194358249,0.41498864701118726,0.007414262786681268,0.10940370704622279,0.46819338315590997,0.0
0.915,1.9328034962967264,0.41295995008363917,0.007412947427593253,0.10741458416721066,0.47221251832155803,0.0
0.915,1.9390992731576278,0.4109028907873898,0.0074116136790164325,0.10544841747282377,0.4762370780607711,0.0
0.915,1.945395050018529,0.40881782608513056,0.007410261772396664,0.1035051611253604,0.4802667510171132,0.0
0.915,1.9516908268794304,0.4067051174230529,0.007408891942087541,0.1015847661048853,0.4843012245299752,0.0
0.915,1.957986603740332,0.4045651306531639,0.007407504425298598,0.09968718023844358,0.48834018468309504,0.0
0.915,1.9642823806012333,0.4023982359549175,0.007406099462045677,0.09781234822990115,0.49238331635313637,0.0
0.915,1.9705781574621346,0.4002048077561854,0.007404677295098839,0.0959602116903974,0.49643030325831927,0.0
0.915,1.9768739343230362,0.3979852246535927,0.0074032381699314755,0.09413070916939899,0.5004808280070779,0.0
0.915,1.9831697111839375,0.3957398693322511,0.007401782334666761,0.09232377618634442,0.5045345721467387,0.0
0.915,1.9894654880448388,0.3934691284849074,0.007400310040027683,0.09053934526286286,0.5085912162122032,0.0
0.915,1.9957612649057401,0.3911733927305416,0.007398821539282642,0.08877734595555968,0.5126504397746171,0.0
0.915,2.0020570417666415,0.38885305653243724,0.007397317088191693,0.08703770488935289,0.5167119214900192,0.0
0.915,2.008352818627543,0.38650851811575027,0.0073957969449547235,0.08532034579134841,0.5207753391479477,0.0
0.915,2.0146485954884445,0.38414017938460404,0.007394261370157039,0.0836251895252429,0.5248403697199967,0.0
0.915,2.0209443723493457,0.3817484458387385,0.007392710626714964,0.08195215412623941,0.5289066894083078,0.0
0.915,2.027240149210247,0.3793337264897344,0.007391144979822292,0.08030115483646331,0.5329739736939811,0.0
0.915,2.0335359260711487,0.3768964337768462,0.007389564696894139,0.07867210414086709,0.5370418973853933,0.0
0.915,2.03983170293205,0.37443698348246335,0.007387970047515013,0.07706491180360847,0.541110134666414,0.0
0.915,2.0461274797929514,0.3719557946472303,0.007386361303379851,0.07547948490489005,0.5451783591445006,0.0
0.915,2.0524232566538525,0.3694532894848479,0.007384738738242702,0.07391572787824757,0.5492462438986626,0.0
0.915,2.058719033514754,0.3669298932965852,0.007383102627858537,0.07237354254827172,0.5533134615272854,0.0
0.915,2.0650148103756556,0.3643860343855249,0.007381453249929004,0.07085282816875259,0.5573796841957943,0.0
0.915,2.0713105872365567,0.36182214397056883,0.007379790884046417,0.06935348146123103,0.5614445836841545,0.0
0.915,2.0776063640974582,0.3592386561002283,0.0073781158116376895,0.06787539665394471,0.5655078314341903,0.0
0.915,2.08390214095836,0.3566360075662261,0.007376428315907618,0.06641846552115581,0.5695690985967113,0.0
0.915,2.090197917819261,0.3540146378169324,0.007374728681784507,0.06498257742284556,0.5736280560784385,0.0
0.915,2.0964936946801624,0.3513749888706608,0.0073730171958626255,0.06356761934476254,0.5776843745887147,0.0
0.915,2.102789471541064,0.34871750522885103,0.007371294146346258,0.06217347593881279,0.5817377246859912,0.0
0.915,2.109085248401965,0.34604263378915706,0.007369559822993262,0.06080002956377554,0.5857877768240751,0.0
0.915,2.1153810252628666,0.3433508237584718,0.007367814517058518,0.05944716032633316,0.5898342013981376,0.0
0.915,2.121676802123768,0.3406425265659059,0.007366058521237977,0.058114746122401265,0.5938766687904554,0.0
0.915,2.1279725789846693,0.33791819577574855,0.0073642921296120595,0.05680266267874511,0.5979148494158949,0.0
0.915,2.134268355845571,0.33517828700043045,0.007362515637589205,0.05551078359486889,0.6019484137671121,0.0
0.915,2.140564132706472,0.33242325781351517,0.00736072934184947,0.05423898038516571,0.6059770324594702,0.0
0.915,2.1468599095673735,0.32965356766273834,0.007358933540287345,0.052987122521312914,0.6100003762756623,0.0
0.915,2.153155686428275,0.32686967778311976,0.007357128531957313,0.05175507747490123,0.6140181162100224,0.0
