detector_a_name,detector_b_name,estimation_label,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp
10,11,DB_V,H,H,78,0,2025-05-28--11h-37m-59s-841453
1,9,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
1,12,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
1,11,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
1,10,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
1,4,DB_H,H,H,78,0,2025-05-28--11h-37m-59s-841453
1,7,SB,H,H,78,0,2025-05-28--11h-37m-59s-841453
1,2,SB,H,H,78,0,2025-05-28--11h-37m-59s-841453
4,9,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
4,12,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
4,11,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
4,10,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
4,7,SB,H,H,78,0,2025-05-28--11h-37m-59s-841453
7,9,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
7,12,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
7,11,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
7,10,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
2,9,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
2,12,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
2,11,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
2,10,C,H,H,78,0,2025-05-28--11h-37m-59s-841453
2,4,SB,H,H,78,0,2025-05-28--11h-37m-59s-841453
2,7,DB_V,H,H,78,0,2025-05-28--11h-37m-59s-841453
9,12,DB_H,H,H,79,0,2025-05-28--11h-37m-59s-863504
9,11,SB,H,H,79,0,2025-05-28--11h-37m-59s-863504
9,10,SB,H,H,79,0,2025-05-28--11h-37m-59s-863504
11,12,SB,H,H,79,0,2025-05-28--11h-37m-59s-863504
10,12,SB,H,H,79,0,2025-05-28--11h-37m-59s-863504
10,11,DB_V,H,H,79,0,2025-05-28--11h-37m-59s-863504
1,9,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
1,12,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
1,11,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
1,10,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
1,4,DB_H,H,H,79,1,2025-05-28--11h-37m-59s-863504
1,7,SB,H,H,79,0,2025-05-28--11h-37m-59s-863504
1,2,SB,H,H,79,0,2025-05-28--11h-37m-59s-863504
4,9,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
4,12,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
4,11,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
4,10,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
4,7,SB,H,H,79,0,2025-05-28--11h-37m-59s-863504
7,9,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
7,12,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
7,11,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
7,10,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
2,9,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
2,12,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
2,11,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
2,10,C,H,H,79,0,2025-05-28--11h-37m-59s-863504
2,4,SB,H,H,79,0,2025-05-28--11h-37m-59s-863504
2,7,DB_V,H,H,79,0,2025-05-28--11h-37m-59s-863504
9,12,DB_H,H,H,80,1,2025-05-28--11h-37m-59s-885700
9,11,SB,H,H,80,0,2025-05-28--11h-37m-59s-885700
9,10,SB,H,H,80,0,2025-05-28--11h-37m-59s-885700
11,12,SB,H,H,80,0,2025-05-28--11h-37m-59s-885700
10,12,SB,H,H,80,0,2025-05-28--11h-37m-59s-885700
10,11,DB_V,H,H,80,0,2025-05-28--11h-37m-59s-885700
1,9,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
1,12,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
1,11,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
1,10,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
1,4,DB_H,H,H,80,0,2025-05-28--11h-37m-59s-885700
1,7,SB,H,H,80,0,2025-05-28--11h-37m-59s-885700
1,2,SB,H,H,80,0,2025-05-28--11h-37m-59s-885700
4,9,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
4,12,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
4,11,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
4,10,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
4,7,SB,H,H,80,0,2025-05-28--11h-37m-59s-885700
7,9,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
7,12,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
7,11,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
7,10,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
2,9,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
2,12,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
2,11,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
2,10,C,H,H,80,0,2025-05-28--11h-37m-59s-885700
2,4,SB,H,H,80,0,2025-05-28--11h-37m-59s-885700
2,7,DB_V,H,H,80,0,2025-05-28--11h-37m-59s-885700
9,12,DB_H,H,H,81,1,2025-05-28--11h-37m-59s-905376
9,11,SB,H,H,81,0,2025-05-28--11h-37m-59s-905376
9,10,SB,H,H,81,0,2025-05-28--11h-37m-59s-905376
11,12,SB,H,H,81,0,2025-05-28--11h-37m-59s-905376
10,12,SB,H,H,81,0,2025-05-28--11h-37m-59s-905376
10,11,DB_V,H,H,81,0,2025-05-28--11h-37m-59s-905376
1,9,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
1,12,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
1,11,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
1,10,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
1,4,DB_H,H,H,81,2,2025-05-28--11h-37m-59s-905376
1,7,SB,H,H,81,0,2025-05-28--11h-37m-59s-905376
1,2,SB,H,H,81,0,2025-05-28--11h-37m-59s-905376
4,9,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
4,12,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
4,11,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
4,10,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
4,7,SB,H,H,81,0,2025-05-28--11h-37m-59s-905376
7,9,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
7,12,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
7,11,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
7,10,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
2,9,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
2,12,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
2,11,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
2,10,C,H,H,81,0,2025-05-28--11h-37m-59s-905376
2,4,SB,H,H,81,0,2025-05-28--11h-37m-59s-905376
2,7,DB_V,H,H,81,0,2025-05-28--11h-37m-59s-905376
9,12,DB_H,H,H,82,2,2025-05-28--11h-37m-59s-925438
9,11,SB,H,H,82,0,2025-05-28--11h-37m-59s-925438
9,10,SB,H,H,82,0,2025-05-28--11h-37m-59s-925438
11,12,SB,H,H,82,0,2025-05-28--11h-37m-59s-925438
10,12,SB,H,H,82,0,2025-05-28--11h-37m-59s-925438
10,11,DB_V,H,H,82,0,2025-05-28--11h-37m-59s-925438
1,9,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
1,12,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
1,11,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
1,10,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
1,4,DB_H,H,H,82,0,2025-05-28--11h-37m-59s-925438
1,7,SB,H,H,82,0,2025-05-28--11h-37m-59s-925438
1,2,SB,H,H,82,0,2025-05-28--11h-37m-59s-925438
4,9,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
4,12,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
4,11,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
4,10,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
4,7,SB,H,H,82,0,2025-05-28--11h-37m-59s-925438
7,9,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
7,12,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
7,11,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
7,10,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
2,9,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
2,12,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
2,11,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
2,10,C,H,H,82,0,2025-05-28--11h-37m-59s-925438
2,4,SB,H,H,82,0,2025-05-28--11h-37m-59s-925438
2,7,DB_V,H,H,82,0,2025-05-28--11h-37m-59s-925438
9,12,DB_H,H,H,83,0,2025-05-28--11h-37m-59s-945584
9,11,SB,H,H,83,0,2025-05-28--11h-37m-59s-945584
9,10,SB,H,H,83,0,2025-05-28--11h-37m-59s-945584
11,12,SB,H,H,83,0,2025-05-28--11h-37m-59s-945584
10,12,SB,H,H,83,0,2025-05-28--11h-37m-59s-945584
10,11,DB_V,H,H,83,0,2025-05-28--11h-37m-59s-945584
1,9,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
1,12,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
1,11,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
1,10,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
1,4,DB_H,H,H,83,0,2025-05-28--11h-37m-59s-945584
1,7,SB,H,H,83,0,2025-05-28--11h-37m-59s-945584
1,2,SB,H,H,83,0,2025-05-28--11h-37m-59s-945584
4,9,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
4,12,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
4,11,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
4,10,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
4,7,SB,H,H,83,0,2025-05-28--11h-37m-59s-945584
7,9,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
7,12,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
7,11,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
7,10,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
2,9,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
2,12,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
2,11,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
2,10,C,H,H,83,0,2025-05-28--11h-37m-59s-945584
2,4,SB,H,H,83,0,2025-05-28--11h-37m-59s-945584
2,7,DB_V,H,H,83,0,2025-05-28--11h-37m-59s-945584
9,12,DB_H,H,H,84,0,2025-05-28--11h-37m-59s-966338
9,11,SB,H,H,84,0,2025-05-28--11h-37m-59s-966338
9,10,SB,H,H,84,0,2025-05-28--11h-37m-59s-966338
11,12,SB,H,H,84,0,2025-05-28--11h-37m-59s-966338
10,12,SB,H,H,84,0,2025-05-28--11h-37m-59s-966338
10,11,DB_V,H,H,84,0,2025-05-28--11h-37m-59s-966338
1,9,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
1,12,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
1,11,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
1,10,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
1,4,DB_H,H,H,84,1,2025-05-28--11h-37m-59s-966338
1,7,SB,H,H,84,0,2025-05-28--11h-37m-59s-966338
1,2,SB,H,H,84,0,2025-05-28--11h-37m-59s-966338
4,9,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
4,12,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
4,11,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
4,10,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
4,7,SB,H,H,84,0,2025-05-28--11h-37m-59s-966338
7,9,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
7,12,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
7,11,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
7,10,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
2,9,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
2,12,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
2,11,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
2,10,C,H,H,84,0,2025-05-28--11h-37m-59s-966338
2,4,SB,H,H,84,0,2025-05-28--11h-37m-59s-966338
2,7,DB_V,H,H,84,0,2025-05-28--11h-37m-59s-966338
9,12,DB_H,H,H,85,1,2025-05-28--11h-37m-59s-986171
9,11,SB,H,H,85,0,2025-05-28--11h-37m-59s-986171
9,10,SB,H,H,85,0,2025-05-28--11h-37m-59s-986171
11,12,SB,H,H,85,0,2025-05-28--11h-37m-59s-986171
10,12,SB,H,H,85,0,2025-05-28--11h-37m-59s-986171
10,11,DB_V,H,H,85,0,2025-05-28--11h-37m-59s-986171
1,9,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
1,12,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
1,11,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
1,10,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
1,4,DB_H,H,H,85,1,2025-05-28--11h-37m-59s-986171
1,7,SB,H,H,85,0,2025-05-28--11h-37m-59s-986171
1,2,SB,H,H,85,0,2025-05-28--11h-37m-59s-986171
4,9,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
4,12,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
4,11,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
4,10,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
4,7,SB,H,H,85,0,2025-05-28--11h-37m-59s-986171
7,9,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
7,12,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
7,11,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
7,10,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
2,9,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
2,12,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
2,11,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
2,10,C,H,H,85,0,2025-05-28--11h-37m-59s-986171
2,4,SB,H,H,85,0,2025-05-28--11h-37m-59s-986171
2,7,DB_V,H,H,85,0,2025-05-28--11h-37m-59s-986171
9,12,DB_H,H,H,86,0,2025-05-28--11h-38m-00s-007208
9,11,SB,H,H,86,0,2025-05-28--11h-38m-00s-007208
9,10,SB,H,H,86,0,2025-05-28--11h-38m-00s-007208
11,12,SB,H,H,86,0,2025-05-28--11h-38m-00s-007208
10,12,SB,H,H,86,0,2025-05-28--11h-38m-00s-007208
10,11,DB_V,H,H,86,0,2025-05-28--11h-38m-00s-007208
1,9,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
1,12,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
1,11,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
1,10,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
1,4,DB_H,H,H,86,1,2025-05-28--11h-38m-00s-007208
1,7,SB,H,H,86,0,2025-05-28--11h-38m-00s-007208
1,2,SB,H,H,86,0,2025-05-28--11h-38m-00s-007208
4,9,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
4,12,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
4,11,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
4,10,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
4,7,SB,H,H,86,0,2025-05-28--11h-38m-00s-007208
7,9,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
7,12,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
7,11,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
7,10,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
2,9,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
2,12,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
2,11,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
2,10,C,H,H,86,0,2025-05-28--11h-38m-00s-007208
2,4,SB,H,H,86,0,2025-05-28--11h-38m-00s-007208
2,7,DB_V,H,H,86,0,2025-05-28--11h-38m-00s-007208
9,12,DB_H,H,H,87,1,2025-05-28--11h-38m-00s-027608
9,11,SB,H,H,87,0,2025-05-28--11h-38m-00s-027608
9,10,SB,H,H,87,0,2025-05-28--11h-38m-00s-027608
11,12,SB,H,H,87,0,2025-05-28--11h-38m-00s-027608
10,12,SB,H,H,87,0,2025-05-28--11h-38m-00s-027608
10,11,DB_V,H,H,87,0,2025-05-28--11h-38m-00s-027608
1,9,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
1,12,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
1,11,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
1,10,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
1,4,DB_H,H,H,87,0,2025-05-28--11h-38m-00s-027608
1,7,SB,H,H,87,0,2025-05-28--11h-38m-00s-027608
1,2,SB,H,H,87,0,2025-05-28--11h-38m-00s-027608
4,9,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
4,12,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
4,11,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
4,10,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
4,7,SB,H,H,87,0,2025-05-28--11h-38m-00s-027608
7,9,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
7,12,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
7,11,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
7,10,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
2,9,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
2,12,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
2,11,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
2,10,C,H,H,87,0,2025-05-28--11h-38m-00s-027608
2,4,SB,H,H,87,0,2025-05-28--11h-38m-00s-027608
2,7,DB_V,H,H,87,0,2025-05-28--11h-38m-00s-027608
9,12,DB_H,H,H,88,1,2025-05-28--11h-38m-00s-047292
9,11,SB,H,H,88,0,2025-05-28--11h-38m-00s-047292
9,10,SB,H,H,88,0,2025-05-28--11h-38m-00s-047292
11,12,SB,H,H,88,0,2025-05-28--11h-38m-00s-047292
10,12,SB,H,H,88,0,2025-05-28--11h-38m-00s-047292
10,11,DB_V,H,H,88,0,2025-05-28--11h-38m-00s-047292
1,9,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
1,12,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
1,11,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
1,10,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
1,4,DB_H,H,H,88,1,2025-05-28--11h-38m-00s-047292
1,7,SB,H,H,88,0,2025-05-28--11h-38m-00s-047292
1,2,SB,H,H,88,0,2025-05-28--11h-38m-00s-047292
4,9,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
4,12,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
4,11,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
4,10,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
4,7,SB,H,H,88,0,2025-05-28--11h-38m-00s-047292
7,9,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
7,12,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
7,11,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
7,10,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
2,9,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
2,12,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
2,11,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
2,10,C,H,H,88,0,2025-05-28--11h-38m-00s-047292
2,4,SB,H,H,88,0,2025-05-28--11h-38m-00s-047292
2,7,DB_V,H,H,88,0,2025-05-28--11h-38m-00s-047292
9,12,DB_H,H,H,89,0,2025-05-28--11h-38m-00s-066829
9,11,SB,H,H,89,0,2025-05-28--11h-38m-00s-066829
9,10,SB,H,H,89,0,2025-05-28--11h-38m-00s-066829
11,12,SB,H,H,89,0,2025-05-28--11h-38m-00s-066829
10,12,SB,H,H,89,0,2025-05-28--11h-38m-00s-066829
10,11,DB_V,H,H,89,0,2025-05-28--11h-38m-00s-066829
1,9,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
1,12,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
1,11,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
1,10,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
1,4,DB_H,H,H,89,1,2025-05-28--11h-38m-00s-066829
1,7,SB,H,H,89,0,2025-05-28--11h-38m-00s-066829
1,2,SB,H,H,89,0,2025-05-28--11h-38m-00s-066829
4,9,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
4,12,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
4,11,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
4,10,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
4,7,SB,H,H,89,0,2025-05-28--11h-38m-00s-066829
7,9,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
7,12,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
7,11,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
7,10,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
2,9,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
2,12,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
2,11,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
2,10,C,H,H,89,0,2025-05-28--11h-38m-00s-066829
2,4,SB,H,H,89,0,2025-05-28--11h-38m-00s-066829
2,7,DB_V,H,H,89,0,2025-05-28--11h-38m-00s-066829
9,12,DB_H,H,H,90,2,2025-05-28--11h-38m-00s-088072
9,11,SB,H,H,90,0,2025-05-28--11h-38m-00s-088072
9,10,SB,H,H,90,0,2025-05-28--11h-38m-00s-088072
11,12,SB,H,H,90,0,2025-05-28--11h-38m-00s-088072
10,12,SB,H,H,90,0,2025-05-28--11h-38m-00s-088072
10,11,DB_V,H,H,90,0,2025-05-28--11h-38m-00s-088072
1,9,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
1,12,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
1,11,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
1,10,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
1,4,DB_H,H,H,90,0,2025-05-28--11h-38m-00s-088072
1,7,SB,H,H,90,0,2025-05-28--11h-38m-00s-088072
1,2,SB,H,H,90,0,2025-05-28--11h-38m-00s-088072
4,9,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
4,12,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
4,11,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
4,10,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
4,7,SB,H,H,90,0,2025-05-28--11h-38m-00s-088072
7,9,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
7,12,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
7,11,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
7,10,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
2,9,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
2,12,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
2,11,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
2,10,C,H,H,90,0,2025-05-28--11h-38m-00s-088072
2,4,SB,H,H,90,0,2025-05-28--11h-38m-00s-088072
2,7,DB_V,H,H,90,0,2025-05-28--11h-38m-00s-088072
9,12,DB_H,H,H,91,0,2025-05-28--11h-38m-00s-109360
9,11,SB,H,H,91,0,2025-05-28--11h-38m-00s-109360
9,10,SB,H,H,91,0,2025-05-28--11h-38m-00s-109360
11,12,SB,H,H,91,0,2025-05-28--11h-38m-00s-109360
10,12,SB,H,H,91,0,2025-05-28--11h-38m-00s-109360
10,11,DB_V,H,H,91,0,2025-05-28--11h-38m-00s-109360
1,9,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
1,12,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
1,11,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
1,10,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
1,4,DB_H,H,H,91,0,2025-05-28--11h-38m-00s-109360
1,7,SB,H,H,91,0,2025-05-28--11h-38m-00s-109360
1,2,SB,H,H,91,0,2025-05-28--11h-38m-00s-109360
4,9,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
4,12,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
4,11,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
4,10,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
4,7,SB,H,H,91,0,2025-05-28--11h-38m-00s-109360
7,9,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
7,12,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
7,11,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
7,10,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
2,9,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
2,12,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
2,11,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
2,10,C,H,H,91,0,2025-05-28--11h-38m-00s-109360
2,4,SB,H,H,91,0,2025-05-28--11h-38m-00s-109360
2,7,DB_V,H,H,91,0,2025-05-28--11h-38m-00s-109360
9,12,DB_H,H,H,92,0,2025-05-28--11h-38m-00s-135677
9,11,SB,H,H,92,0,2025-05-28--11h-38m-00s-135677
9,10,SB,H,H,92,0,2025-05-28--11h-38m-00s-135677
11,12,SB,H,H,92,0,2025-05-28--11h-38m-00s-135677
10,12,SB,H,H,92,0,2025-05-28--11h-38m-00s-135677
10,11,DB_V,H,H,92,0,2025-05-28--11h-38m-00s-135677
1,9,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
1,12,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
1,11,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
1,10,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
1,4,DB_H,H,H,92,0,2025-05-28--11h-38m-00s-135677
1,7,SB,H,H,92,0,2025-05-28--11h-38m-00s-135677
1,2,SB,H,H,92,0,2025-05-28--11h-38m-00s-135677
4,9,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
4,12,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
4,11,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
4,10,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
4,7,SB,H,H,92,0,2025-05-28--11h-38m-00s-135677
7,9,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
7,12,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
7,11,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
7,10,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
2,9,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
2,12,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
2,11,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
2,10,C,H,H,92,0,2025-05-28--11h-38m-00s-135677
