detector_a_name,detector_b_name,detector_a_time_tag,detector_b_time_tag,timestamp,tomography_setting_t,tomography_setting_r,data_dir,estimation_label,corrected_estimation_label
1,4,2554315700163964928,2554315700163964928,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315700164214784,2554315700164214784,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,11,2554315700169630208,2554315700169630208,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315700172509184,2554315700172509184,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,10,2554315700172851712,2554315700172851712,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315700173893120,2554315700173893120,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315700176766464,2554315700176766464,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,10,2554315700178427392,2554315700178427392,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,9,2554315700197497344,2554315700197497344,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
4,11,2554315700200299008,2554315700200299008,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315700200500736,2554315700200500736,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
11,12,2554315700209127936,2554315700209127936,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
1,4,2554315700213625856,2554315700213625856,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,10,2554315700214744576,2554315700214744576,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315700220570624,2554315700220570624,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315700233516032,2554315700233516032,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315700236348928,2554315700236348928,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
7,11,2554315700236981760,2554315700236981760,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
4,11,2554315700245322240,2554315700245322240,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315700245374976,2554315700245374976,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,10,2554315700261633536,2554315700261633536,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315700266116608,2554315700266116608,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315700268446720,2554315700268446720,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315700272843264,2554315700272843264,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,10,2554315700279165440,2554315700279165440,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315700280701440,2554315700280701440,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315700281724416,2554315700281724416,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315700282978816,2554315700282978816,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315700283142656,2554315700283142656,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
10,11,2554315700283491328,2554315700283491328,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,10,2554315700291413504,2554315700291413504,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315700298821632,2554315700298821632,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315700301201408,2554315700301201408,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,10,2554315700301985280,2554315700301985280,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,7,2554315700304480256,2554315700304480256,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
4,10,2554315700309682688,2554315700309682688,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,9,2554315700309971456,2554315700309971456,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
1,4,2554315700310245888,2554315700310245888,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,10,2554315700312767488,2554315700312767488,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
2,4,2554315700316654592,2554315700316654592,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
1,4,2554315700317674496,2554315700317674496,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,2,2554315700327740416,2554315700327740416,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
1,4,2554315700332446720,2554315700332446720,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
10,11,2554315700336314880,2554315700336314880,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,11,2554315700339702784,2554315700339702784,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315700342096384,2554315700342096384,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
10,11,2554315700344770048,2554315700344770048,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,11,2554315700346604032,2554315700346604032,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315700356424704,2554315700356424704,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
9,11,2554315700363578880,2554315700363578880,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
1,4,2554315700364238848,2554315700364238848,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,11,2554315700364428800,2554315700364428800,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315700370806272,2554315700370806272,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315700372253696,2554315700372253696,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315700373286912,2554315700373286912,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,9,2554315700375986688,2554315700375986688,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
4,11,2554315700381854720,2554315700381854720,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,12,2554315700395903488,2554315700395903488,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
1,11,2554315700410609152,2554315700410609152,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,10,2554315700418886144,2554315700418886144,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315700420645888,2554315700420645888,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,11,2554315700424654848,2554315700424654848,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315700428719104,2554315700428719104,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315700433960960,2554315700433960960,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,11,2554315700442219520,2554315700442219520,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315700445039104,2554315700445039104,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315700455348736,2554315700455348736,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315700459185152,2554315700459185152,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315700462433792,2554315700462433792,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315700464874496,2554315700464874496,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
11,12,2554315700464933376,2554315700464933376,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
4,11,2554315700476679168,2554315700476679168,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315700492000256,2554315700492000256,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,10,2554315700501403136,2554315700501403136,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315700504856576,2554315700504856576,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315700506364928,2554315700506364928,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315700511864320,2554315700511864320,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,10,2554315700515953664,2554315700515953664,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315700520102400,2554315700520102400,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,9,2554315700524886528,2554315700524886528,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
10,11,2554315700529587712,2554315700529587712,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315700537640960,2554315700537640960,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,10,2554315700546550272,2554315700546550272,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315700548562944,2554315700548562944,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
7,11,2554315700564263936,2554315700564263936,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
4,10,2554315700565496320,2554315700565496320,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315700567281664,2554315700567281664,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315700633473024,2554315700633473024,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,11,2554315700650575872,2554315700650575872,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315700651542528,2554315700651542528,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,11,2554315700657658368,2554315700657658368,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315700661261824,2554315700661261824,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315700669750272,2554315700669750272,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,12,2554315700683907072,2554315700683907072,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
1,12,2554315700685227520,2554315700685227520,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
1,4,2554315700716837888,2554315700716837888,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,12,2554315700719228416,2554315700719228416,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
1,4,2554315700722025472,2554315700722025472,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315700737155072,2554315700737155072,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,11,2554315700742225920,2554315700742225920,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315700744467456,2554315700744467456,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,10,2554315700751613440,2554315700751613440,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315700753391616,2554315700753391616,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315700761480192,2554315700761480192,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315700764431360,2554315700764431360,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315700780168192,2554315700780168192,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,12,2554315700780688384,2554315700780688384,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
1,10,2554315700783543296,2554315700783543296,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,10,2554315700786400256,2554315700786400256,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315700795075584,2554315700795075584,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315700799497728,2554315700799497728,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,10,2554315700801633280,2554315700801633280,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315700804683776,2554315700804683776,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315700819441152,2554315700819441152,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315700822894080,2554315700822894080,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,11,2554315700833302016,2554315700833302016,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315700834184192,2554315700834184192,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
2,10,2554315700837169664,2554315700837169664,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
4,11,2554315700843935232,2554315700843935232,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,10,2554315700856049152,2554315700856049152,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315700865235968,2554315700865235968,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315700865963520,2554315700865963520,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315700869641728,2554315700869641728,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
10,11,2554315700872514560,2554315700872514560,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315700884869632,2554315700884869632,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
10,12,2554315700894465536,2554315700894465536,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
4,11,2554315700898294784,2554315700898294784,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,10,2554315700912546816,2554315700912546816,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315700940270080,2554315700940270080,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315700950678528,2554315700950678528,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315700951473152,2554315700951473152,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,10,2554315700962168832,2554315700962168832,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315700965173760,2554315700965173760,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
10,11,2554315700965527040,2554315700965527040,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,10,2554315700966066176,2554315700966066176,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
2,4,2554315700970775040,2554315700970775040,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
1,10,2554315700988427776,2554315700988427776,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315700990096896,2554315700990096896,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,9,2554315700998515712,2554315700998515712,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
4,11,2554315701008818176,2554315701008818176,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,10,2554315701033111040,2554315701033111040,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,12,2554315701034803712,2554315701034803712,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
4,7,2554315701037176320,2554315701037176320,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
4,11,2554315701041650176,2554315701041650176,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315701051124736,2554315701051124736,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
11,12,2554315701063472128,2554315701063472128,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
1,10,2554315701066454528,2554315701066454528,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315701067008512,2554315701067008512,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315701069130240,2554315701069130240,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315701072558080,2554315701072558080,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
2,11,2554315701073334784,2554315701073334784,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
10,12,2554315701081201152,2554315701081201152,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
1,10,2554315701082176512,2554315701082176512,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315701094332928,2554315701094332928,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,10,2554315701098456576,2554315701098456576,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,2,2554315701099190784,2554315701099190784,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
1,4,2554315701102390272,2554315701102390272,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,11,2554315701105926656,2554315701105926656,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315701106918912,2554315701106918912,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
2,10,2554315701112732160,2554315701112732160,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
1,10,2554315701117298688,2554315701117298688,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315701120271872,2554315701120271872,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315701120468480,2554315701120468480,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315701129923584,2554315701129923584,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,10,2554315701132909568,2554315701132909568,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315701148325376,2554315701148325376,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315701150666240,2554315701150666240,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315701155979264,2554315701155979264,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315701156139008,2554315701156139008,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315701160445440,2554315701160445440,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,7,2554315701167775744,2554315701167775744,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,SB,SB
4,11,2554315701167936000,2554315701167936000,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,9,2554315701173693952,2554315701173693952,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
1,10,2554315701181304320,2554315701181304320,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315701182199808,2554315701182199808,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315701183233024,2554315701183233024,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315701185679872,2554315701185679872,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315701196152832,2554315701196152832,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,9,2554315701212712960,2554315701212712960,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
4,11,2554315701213815808,2554315701213815808,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315701224270336,2554315701224270336,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,10,2554315701230597632,2554315701230597632,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,10,2554315701235311616,2554315701235311616,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315701247711232,2554315701247711232,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315701274247168,2554315701274247168,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,10,2554315701278125568,2554315701278125568,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315701280705536,2554315701280705536,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,10,2554315701284969472,2554315701284969472,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315701287263232,2554315701287263232,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315701288437248,2554315701288437248,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
10,11,2554315701292292608,2554315701292292608,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,12,2554315701305336320,2554315701305336320,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
10,11,2554315701306031616,2554315701306031616,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315701307547648,2554315701307547648,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,10,2554315701318561280,2554315701318561280,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
10,11,2554315701332334080,2554315701332334080,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315701337724416,2554315701337724416,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,11,2554315701352188928,2554315701352188928,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315701360512512,2554315701360512512,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,10,2554315701370805248,2554315701370805248,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315701374851584,2554315701374851584,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315701376657408,2554315701376657408,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,10,2554315701390244352,2554315701390244352,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315701396318208,2554315701396318208,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315701413571072,2554315701413571072,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315701420056576,2554315701420056576,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315701425037824,2554315701425037824,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315701431751680,2554315701431751680,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315701437501440,2554315701437501440,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315701440514048,2554315701440514048,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,11,2554315701441253376,2554315701441253376,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,11,2554315701447630848,2554315701447630848,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315701448413696,2554315701448413696,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315701449235456,2554315701449235456,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
7,11,2554315701450931712,2554315701450931712,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
1,4,2554315701458957824,2554315701458957824,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,4,2554315701460668416,2554315701460668416,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
4,11,2554315701467449344,2554315701467449344,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
4,10,2554315701474361856,2554315701474361856,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,4,2554315701475124736,2554315701475124736,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
10,11,2554315701480605184,2554315701480605184,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,DB_V,VV
1,11,2554315701480732672,2554315701480732672,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
1,10,2554315701481442816,2554315701481442816,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,VV
7,10,2554315701484090368,2554315701484090368,2025-06-18--17h-40m-39s,H,V,2025-06-18--17h-39m-47s,C,C'
